task,kind,seed,fold,n_train,n_val,auc_lasso,auc_ridge,lasso_top1,shap_top1,lasso_hit,shap_hit,lasso_best_hit_rank,shap_best_hit_rank,lasso_passed,shap_passed,shap_miss_as_top1,faithfulness_drop_top,faithfulness_drop_random,faithfulness_passed,fold_passed,top_shap,dataset,selected
motif_tumor_high,control,0,4,291,75,0.9907407407407407,0.9907407407407407,composition::Tumor,composition::Tumor,composition::Tumor;density::tissue_density::Tumor;density::tumor_density::Tumor;composition::Tumor (Proliferating),composition::Tumor;composition::Tumor (Proliferating);density::tissue_density::Tumor;density::tumor_density::Tumor,1,1,True,True,False,0.0819088319088318,0.007834757834757733,True,True,composition::Tumor;composition::Tumor (Proliferating);density::tissue_density::Tumor;density::tumor_density::Tumor;composition::Macrophage,hnc_wu2022,False
motif_tumor_high,control,1,0,286,80,0.9447619047619047,0.9422222222222222,composition::Tumor,composition::Tumor,composition::Tumor;density::tissue_density::Tumor;density::tumor_density::Tumor;composition::Tumor (Proliferating),composition::Tumor;density::tissue_density::Tumor;density::tumor_density::Tumor;composition::Tumor (Proliferating),1,1,True,True,False,0.10666666666666658,0.0006349206349205438,True,True,composition::Tumor;density::tissue_density::Tumor;density::tumor_density::Tumor;composition::Tumor (Proliferating);composition::CD8 T cell,hnc_wu2022,False
motif_tumor_high,control,1,1,289,77,0.9864864864864865,0.9878378378378379,composition::Tumor,composition::Tumor,composition::Tumor;density::tumor_density::Tumor;density::tissue_density::Tumor;composition::Tumor (Proliferating),composition::Tumor;composition::Tumor (Proliferating);density::tissue_density::Tumor (Proliferating);density::tissue_density::Tumor,1,1,True,True,False,0.054054054054053946,0.002027027027027062,True,True,composition::Tumor;composition::Tumor (Proliferating);composition::Macrophage;density::tissue_density::Tumor (Proliferating);density::tissue_density::Tumor,hnc_wu2022,False
motif_tumor_high,control,1,2,298,68,0.9974025974025974,0.9939393939393939,composition::Tumor,composition::Tumor,composition::Tumor;density::tissue_density::Tumor;density::tumor_density::Tumor;composition::Tumor (Proliferating),composition::Tumor;density::tissue_density::Tumor;density::tumor_density::Tumor;composition::Tumor (Proliferating),1,1,True,True,False,0.08138528138528134,0.0034632034632033903,True,True,composition::Tumor;density::tissue_density::Tumor;density::tumor_density::Tumor;point-pattern::Tumor_L_r10;composition::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,control,1,3,305,61,0.9901960784313726,0.991285403050109,composition::Tumor,composition::Tumor,composition::Tumor;density::tissue_density::Tumor;density::tumor_density::Tumor;composition::Tumor (Proliferating),composition::Tumor;composition::Tumor (Proliferating);density::tissue_density::Tumor;density::tumor_density::Tumor,1,1,True,True,False,0.06318082788671042,0.007625272331154842,True,True,composition::Tumor;composition::Tumor (Proliferating);density::tissue_density::Tumor;composition::Macrophage;density::tumor_density::Tumor,hnc_wu2022,False
motif_tumor_high,control,1,4,286,80,0.9943714821763603,0.9987492182614134,composition::Tumor,composition::Tumor,composition::Tumor;density::tumor_density::Tumor;density::tissue_density::Tumor;composition::Tumor (Proliferating),composition::Tumor;density::tumor_density::Tumor;density::tissue_density::Tumor;composition::Tumor (Proliferating),1,1,True,True,False,0.10381488430268915,0.0,True,True,composition::Tumor;density::tumor_density::Tumor;density::tissue_density::Tumor;composition::Macrophage;composition::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,control,2,0,294,72,0.986013986013986,0.9891219891219891,composition::Tumor,composition::Tumor,composition::Tumor;density::tissue_density::Tumor;density::tumor_density::Tumor;composition::Tumor (Proliferating),composition::Tumor;density::tissue_density::Tumor;density::tumor_density::Tumor;composition::Tumor (Proliferating);density::tissue_density::Tumor (Proliferating),1,1,True,True,False,0.1289821289821289,0.0015540015540015384,True,True,composition::Tumor;density::tissue_density::Tumor;density::tumor_density::Tumor;composition::Tumor (Proliferating);density::tissue_density::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,control,2,1,295,71,0.9992050874403816,1.0,composition::Tumor,composition::Tumor,composition::Tumor;density::tumor_density::Tumor;density::tissue_density::Tumor;composition::Tumor (Proliferating),composition::Tumor;density::tumor_density::Tumor;composition::Tumor (Proliferating);density::tissue_density::Tumor,1,1,True,True,False,0.07392686804451509,0.0,True,True,composition::Tumor;density::tumor_density::Tumor;composition::Tumor (Proliferating);density::tissue_density::Tumor;composition::CD8 T cell,hnc_wu2022,False
motif_tumor_high,control,2,2,293,73,0.971342383107089,0.9720965309200603,composition::Tumor,composition::Tumor,composition::Tumor;composition::Tumor (Proliferating);density::tissue_density::Tumor;density::tumor_density::Tumor,composition::Tumor;composition::Tumor (Proliferating);density::tissue_density::Tumor;density::tumor_density::Tumor,1,1,True,True,False,0.06184012066365008,-0.0007541478129713397,True,True,composition::Tumor;composition::Tumor (Proliferating);composition::Macrophage;density::tissue_density::Tumor;density::tumor_density::Tumor,hnc_wu2022,False
motif_tumor_high,control,2,3,284,82,0.9814593301435407,0.9808612440191388,composition::Tumor,composition::Tumor,composition::Tumor;density::tissue_density::Tumor;density::tumor_density::Tumor,composition::Tumor;density::tissue_density::Tumor;density::tumor_density::Tumor;composition::Tumor (Proliferating),1,1,True,True,False,0.053827751196172335,-0.0023923444976076125,True,True,composition::Tumor;density::tissue_density::Tumor;density::tumor_density::Tumor;composition::Tumor (Proliferating);composition::CD8 T cell,hnc_wu2022,False
