task,kind,seed,fold,n_train,n_val,auc_lasso,auc_ridge,lasso_top1,shap_top1,lasso_hit,shap_hit,lasso_best_hit_rank,shap_best_hit_rank,lasso_passed,shap_passed,shap_miss_as_top1,faithfulness_drop_top,faithfulness_drop_random,faithfulness_passed,fold_passed,domain_names,top_shap
motif_immune_exclusion,spatial,0,3,178,38,0.6648199445983379,0.670360110803324,utag_domain::Tumor__05,utag_domain::CD4 T cell__00,,,,,False,False,False,0.2520775623268698,0.08864265927977832,True,False,utag_domain::CD4 T cell__00;utag_domain::Stroma__01;utag_domain::Tumor__02;utag_domain::Tumor__03;utag_domain::CD4 T cell__04;utag_domain::Tumor__05;utag_domain::Macrophage__06;utag_domain::Tumor__07;utag_domain::Tumor__08;utag_domain::Tumor__09,utag_domain::CD4 T cell__00;utag_domain::Stroma__01;utag_domain::Tumor__09;utag_domain::Macrophage__06;utag_domain::Tumor__05
motif_immune_exclusion,spatial,0,4,175,41,0.4452380952380952,0.4738095238095238,utag_domain::Stroma__04,utag_domain::Tumor__05,,,,,False,False,True,0.014285714285714235,0.06904761904761902,False,False,utag_domain::Macrophage__00;utag_domain::Granulocyte__01;utag_domain::Tumor__02;utag_domain::B cell__03;utag_domain::Stroma__04;utag_domain::Tumor__05;utag_domain::Tumor__06;utag_domain::Tumor__07;utag_domain::CD4 T cell__08;utag_domain::CD4 T cell__09,utag_domain::Tumor__05;utag_domain::Stroma__04;utag_domain::Macrophage__00;utag_domain::Granulocyte__01;utag_domain::Tumor__07
motif_immune_exclusion,spatial,1,0,173,43,0.699134199134199,0.7077922077922078,utag_domain::Macrophage__03,utag_domain::Macrophage__03,,,,,False,False,False,0.20346320346320346,0.17099567099567092,True,False,utag_domain::Tumor__00;utag_domain::Tumor__01;utag_domain::CD4 T cell__02;utag_domain::Macrophage__03;utag_domain::CD4 T cell__04;utag_domain::Tumor__05;utag_domain::CD4 T cell__06;utag_domain::Tumor__07;utag_domain::Granulocyte__08;utag_domain::B cell__09,utag_domain::Macrophage__03;utag_domain::Tumor__00;utag_domain::Tumor__05;utag_domain::Granulocyte__08;utag_domain::Tumor__01
motif_immune_exclusion,spatial,1,1,166,50,0.4943639291465378,0.5136876006441223,utag_domain::B cell__05,utag_domain::B cell__05,,,,,False,False,False,0.09983896940418674,-0.09178743961352664,True,False,utag_domain::Tumor__00;utag_domain::Macrophage__01;utag_domain::CD4 T cell__02;utag_domain::Tumor__03;utag_domain::Tumor__04;utag_domain::B cell__05;utag_domain::Tumor__06;utag_domain::Tumor__07;utag_domain::CD4 T cell__08;utag_domain::Tumor__09,utag_domain::B cell__05;utag_domain::Tumor__03;utag_domain::Tumor__00;utag_domain::Tumor__06;utag_domain::Tumor__07
motif_immune_exclusion,spatial,1,2,181,35,0.6830065359477124,0.6470588235294118,utag_domain::Macrophage__09,utag_domain::Macrophage__09,,,,,False,False,False,0.08496732026143794,0.1895424836601307,False,False,utag_domain::Vessel__00;utag_domain::Tumor__01;utag_domain::CD4 T cell__02;utag_domain::Tumor__03;utag_domain::Stroma__04;utag_domain::Tumor__05;utag_domain::CD4 T cell__06;utag_domain::Tumor__07;utag_domain::Tumor__08;utag_domain::Macrophage__09,utag_domain::Macrophage__09;utag_domain::Vessel__00;utag_domain::Stroma__04;utag_domain::Tumor__08;utag_domain::Tumor__03
motif_immune_exclusion,spatial,1,3,179,37,0.6041666666666666,0.6041666666666666,utag_domain::Tumor__02,utag_domain::Tumor__02,,,,,False,False,True,-0.011904761904761973,0.017857142857142794,False,False,utag_domain::Tumor__00;utag_domain::Macrophage__01;utag_domain::Tumor__02;utag_domain::Tumor__03;utag_domain::Stroma__04;utag_domain::CD4 T cell__05;utag_domain::CD4 T cell__06;utag_domain::CD4 T cell__07;utag_domain::Tumor__08;utag_domain::B cell__09,utag_domain::Tumor__02;utag_domain::Tumor__08;utag_domain::Stroma__04;utag_domain::Tumor__03;utag_domain::CD4 T cell__05
motif_immune_exclusion,spatial,1,4,165,51,0.5107692307692308,0.48461538461538456,utag_domain::Tumor__03,utag_domain::Tumor__01,,,10.0,7.0,False,False,True,-0.03692307692307695,-0.012307692307692353,False,False,utag_domain::Tumor__00;utag_domain::Tumor__01;utag_domain::Tumor__02;utag_domain::Tumor__03;utag_domain::B cell__04;utag_domain::Macrophage__05;utag_domain::Tumor__06;utag_domain::Macrophage__07;utag_domain::Tumor__08;utag_domain::CD8 T cell__09,utag_domain::Tumor__01;utag_domain::Tumor__03;utag_domain::Tumor__06;utag_domain::Macrophage__07;utag_domain::B cell__04
motif_immune_exclusion,spatial,2,0,174,42,0.5294117647058824,0.5388235294117647,utag_domain::Tumor__00,utag_domain::Tumor__03,,,,,False,False,True,-0.14588235294117646,-0.007058823529411784,False,False,utag_domain::Tumor__00;utag_domain::B cell__01;utag_domain::Tumor__02;utag_domain::Tumor__03;utag_domain::Tumor__04;utag_domain::Stroma__05;utag_domain::CD4 T cell__06;utag_domain::Stroma__07;utag_domain::Macrophage__08;utag_domain::CD4 T cell__09,utag_domain::Tumor__03;utag_domain::Macrophage__08;utag_domain::Tumor__00;utag_domain::CD4 T cell__06;utag_domain::Stroma__05
motif_immune_exclusion,spatial,2,1,178,38,0.5583333333333333,0.5583333333333333,utag_domain::Tumor__02,utag_domain::Tumor__02,,,,,False,False,True,0.2666666666666667,-0.07222222222222219,True,False,utag_domain::CD4 T cell__00;utag_domain::Tumor__01;utag_domain::Tumor__02;utag_domain::Tumor__03;utag_domain::Tumor__04;utag_domain::Tumor__05;utag_domain::CD4 T cell__06;utag_domain::Tumor__07;utag_domain::Macrophage__08;utag_domain::CD4 T cell__09,utag_domain::Tumor__02;utag_domain::Tumor__04;utag_domain::CD4 T cell__00;utag_domain::Tumor__03;utag_domain::Tumor__05
motif_immune_exclusion,spatial,2,2,170,46,0.6571969696969697,0.6515151515151515,utag_domain::Tumor__02,utag_domain::Tumor__02,,,,,False,False,True,0.051136363636363646,0.14393939393939392,False,False,utag_domain::Tumor__00;utag_domain::Macrophage__01;utag_domain::Tumor__02;utag_domain::CD4 T cell__03;utag_domain::CD4 T cell__04;utag_domain::Tumor__05;utag_domain::CD4 T cell__06;utag_domain::Tumor__07;utag_domain::B cell__08;utag_domain::Tumor__09,utag_domain::Tumor__02;utag_domain::Tumor__07;utag_domain::Macrophage__01;utag_domain::Tumor__09;utag_domain::CD4 T cell__04
motif_immune_exclusion,spatial,2,3,171,45,0.5912698412698412,0.5674603174603174,utag_domain::Tumor__09,utag_domain::Tumor__09,,,,,False,False,True,0.15873015873015872,-0.019841269841269882,True,False,utag_domain::Tumor__00;utag_domain::Stroma__01;utag_domain::Macrophage__02;utag_domain::Tumor__03;utag_domain::CD4 T cell__04;utag_domain::CD4 T cell__05;utag_domain::Tumor__06;utag_domain::CD4 T cell__07;utag_domain::Tumor__08;utag_domain::Tumor__09,utag_domain::Tumor__09;utag_domain::CD4 T cell__04;utag_domain::Stroma__01;utag_domain::Tumor__00;utag_domain::Tumor__03
motif_immune_exclusion,spatial,2,4,171,45,0.6488095238095238,0.6488095238095238,utag_domain::Tumor__09,utag_domain::Tumor__09,,,,,False,False,True,0.1785714285714286,0.0992063492063493,True,False,utag_domain::B cell__00;utag_domain::Vessel__01;utag_domain::Tumor__02;utag_domain::Tumor__03;utag_domain::Macrophage__04;utag_domain::Tumor__05;utag_domain::CD4 T cell__06;utag_domain::CD4 T cell__07;utag_domain::Stroma__08;utag_domain::Tumor__09,utag_domain::Tumor__09;utag_domain::Tumor__05;utag_domain::Stroma__08;utag_domain::Vessel__01;utag_domain::Tumor__03
