dataset,task,class,feature,seed,coefficient_mean,coefficient_sd,fold_selection_frequency,n_folds,selected
BC-Jackson2020,response,1,patch_max_expression__Keratin 14 (KRT14),1,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_max_expression__Keratin 14 (KRT14),2,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_max_expression__Ki-67,0,-0.012384251815446048,0.027692028909812545,0.2,5,False
BC-Jackson2020,response,1,patch_max_expression__Ki-67,1,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_max_expression__Ki-67,2,-0.07821325318182479,0.17489015085596196,0.2,5,False
BC-Jackson2020,response,1,patch_max_expression__Progesterone Receptor A/B,0,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_max_expression__Progesterone Receptor A/B,1,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_max_expression__Progesterone Receptor A/B,2,-0.011595102665398349,0.02592743776591971,0.2,5,False
BC-Jackson2020,response,1,patch_max_expression__SMA,0,0.15764260409175634,0.2263278815203144,0.4,5,False
BC-Jackson2020,response,1,patch_max_expression__SMA,1,0.05848123813544306,0.08181666345892515,0.4,5,False
BC-Jackson2020,response,1,patch_max_expression__SMA,2,0.13777459343185655,0.23522136169607527,0.4,5,False
BC-Jackson2020,response,1,patch_max_expression__Slug,0,0.344890968401821,0.2678871295951396,0.8,5,True
BC-Jackson2020,response,1,patch_max_expression__Slug,1,0.29985490540106563,0.2344636504186373,0.8,5,True
BC-Jackson2020,response,1,patch_max_expression__Slug,2,0.3415128407260396,0.273712951770568,0.8,5,True
BC-Jackson2020,response,1,patch_max_expression__Twist,0,0.15504243443836957,0.28500132004743506,0.4,5,False
BC-Jackson2020,response,1,patch_max_expression__Twist,1,0.1580379684465355,0.2282029590188381,0.4,5,False
BC-Jackson2020,response,1,patch_max_expression__Twist,2,0.09827027200854518,0.1374813400735642,0.4,5,False
BC-Jackson2020,response,1,patch_max_expression__Vimentin,0,0.0,0.0,0.0,5,False
