dataset,task,class,feature,coefficient_mean,coefficient_sd,fold_selection_frequency,n_fold_models,seed_selection_frequency,bootstrap_coefficient_mean,bootstrap_coefficient_sd,ci_low,ci_high,n_bootstrap_fits,bootstrap_selection_frequency,direction,bootstrap_ci_direction
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.50_composition__CD8^+TCF1^+T,0.030342502522725016,0.06698347198443082,0.26666666666666666,15,0.0,0.08613223113917273,0.3093688718875514,-0.41531884868255536,0.965351678208211,3000,0.375,positive,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.50_composition__CK8/18^{med},0.17381299425429256,0.27092038822014564,0.6666666666666666,15,1.0,0.19663627907673129,0.3362634810030723,0.0,1.1228280185775033,3000,0.4246666666666667,positive,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.50_composition__CK^{hi}GATA3^{+},0.003927054578746368,0.015209416983132266,0.06666666666666667,15,0.0,0.007535213241252441,0.09605382508508419,-0.06236625043187644,0.18657132581640745,3000,0.1,positive,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.50_composition__CK^{lo}GATA3^{+},0.12836157662636938,0.16775589471166877,0.4666666666666667,15,0.3333333333333333,0.138593613682367,0.3148424305601597,-0.14616181391749855,1.0625690318555694,3000,0.3526666666666667,positive,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.50_composition__DCs,-0.034921599331812464,0.19101505680025424,0.5333333333333333,15,0.6666666666666666,0.050072907237591946,0.3502178041781902,-0.7232390284191504,0.9828071011431069,3000,0.40066666666666667,negative,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.50_composition__Endothelial,-0.18126257738664758,0.18883061607562776,0.8666666666666667,15,1.0,-0.2099598798885798,0.36561027534994284,-1.0934629458894223,0.3803754066224774,3000,0.6333333333333333,negative,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.50_composition__Fibroblasts,0.12237459244549775,0.18745442978006163,0.4666666666666667,15,0.3333333333333333,0.1675662967629841,0.3276393478994455,0.0,1.1076974142340381,3000,0.371,positive,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.50_composition__Helios^{+},-0.09124390840538064,0.13345865477781485,0.4,15,0.0,-0.11245560071369541,0.32433225709934826,-1.081013276109343,0.34007881249191857,3000,0.4246666666666667,negative,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.50_composition__M2 Mac,-0.33645540173062194,0.36188285141408877,0.6666666666666666,15,0.6666666666666666,-0.16481904075296344,0.37203117502043725,-1.225853392154346,0.2322708382461023,3000,0.39966666666666667,negative,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.50_composition__MHC I&II^{hi},0.0,0.0,0.0,15,0.0,-0.011250009835570644,0.16218207488225278,-0.40744173921172205,0.244746039822961,3000,0.139,not selected,crosses zero
