dataset,task,class,feature,coefficient_mean,coefficient_sd,fold_selection_frequency,n_fold_models,seed_selection_frequency,bootstrap_coefficient_mean,bootstrap_coefficient_sd,ci_low,ci_high,n_bootstrap_fits,bootstrap_selection_frequency,direction,bootstrap_ci_direction
BC-METABRIC-Ali2020,ER_status,1,utag_0007,-0.1042827159166336,0.6786815811063203,0.9333333333333333,15,1.0,-0.07791153442405023,0.9395578053978846,-1.9863436579704283,1.8463114500045787,3000,0.921,negative,crosses zero
BC-METABRIC-Ali2020,ER_status,1,utag_0008,-0.06631048818429311,0.34519952995202263,1.0,15,1.0,-0.03748532607931702,0.4626012276215212,-0.8247463136911392,1.0671954452991486,3000,0.9123333333333333,negative,crosses zero
BC-METABRIC-Ali2020,ER_status,1,utag_0009,-0.19449266464798712,0.7183661781998019,0.8666666666666667,15,1.0,-0.16360613155768078,0.9410015292192311,-2.7496740639209745,1.099156528711319,3000,0.9143333333333333,negative,crosses zero
CRC-Schurch2020,CLR_DII,1,utag_0000,0.05539738560716311,0.25600757757021236,0.8666666666666667,15,1.0,0.021917510716826655,0.4118709891282579,-0.8389577478170395,0.852126041054727,3000,0.818,positive,crosses zero
CRC-Schurch2020,CLR_DII,1,utag_0001,-0.09181021948655446,0.24501384329322545,0.6666666666666666,15,1.0,-0.13429507005247676,0.4247507632510449,-1.0561357349157332,0.698106361925602,3000,0.813,negative,crosses zero
CRC-Schurch2020,CLR_DII,1,utag_0002,-0.025138765076796212,0.4334360140680219,0.8,15,1.0,-0.09718804501039752,0.5904830732990971,-1.4991853326559061,0.9554974764585509,3000,0.8313333333333334,negative,crosses zero
CRC-Schurch2020,CLR_DII,1,utag_0003,0.11776524887730679,0.3689877032897833,1.0,15,1.0,0.06264674470606649,0.539670143574999,-0.8784048557281493,1.3314111292362216,3000,0.8316666666666667,positive,crosses zero
CRC-Schurch2020,CLR_DII,1,utag_0004,0.058379186193148296,0.27821498001256056,0.8,15,1.0,-0.027007863814011216,0.5196368726151913,-1.2981900066137309,0.8564334243535996,3000,0.792,positive,crosses zero
CRC-Schurch2020,CLR_DII,1,utag_0005,0.046988051508863767,0.3496233622169826,0.7333333333333333,15,1.0,0.001627926597953774,0.5058294005584955,-0.9345680460333823,1.2011724829673782,3000,0.8203333333333334,positive,crosses zero
CRC-Schurch2020,CLR_DII,1,utag_0006,-0.0038756481061379116,0.2584079938344808,0.8,15,0.6666666666666666,-0.040916180500974106,0.41909364421857936,-0.9562604531645771,0.859871512651444,3000,0.7623333333333333,negative,crosses zero
CRC-Schurch2020,CLR_DII,1,utag_0007,0.16565130439897377,0.3775276718127308,0.6666666666666666,15,1.0,0.12476278335565197,0.5782132321786794,-0.7967698872089382,1.5443003982305528,3000,0.7953333333333333,positive,crosses zero
CRC-Schurch2020,CLR_DII,1,utag_0008,-0.05957797889908155,0.33271233675811107,0.8,15,1.0,-0.07926504346175352,0.5313859048921348,-1.2527388900518417,0.9643518850207329,3000,0.8306666666666667,negative,crosses zero
CRC-Schurch2020,CLR_DII,1,utag_0009,0.11972419669230779,0.3349172069490109,0.8666666666666667,15,1.0,0.07699565063395615,0.5351088688750868,-1.0978225946426388,1.0920328259468082,3000,0.853,positive,crosses zero
CRC-Wu2022,primary_outcome,1,utag_0000,-0.05271767219528556,0.21022136689866142,0.8,15,1.0,-0.04867490872339113,0.322157102921515,-0.7867210015654562,0.5337829366326335,3000,0.7963333333333333,negative,crosses zero
CRC-Wu2022,primary_outcome,1,utag_0001,0.05105695445090532,0.196560927957327,0.6666666666666666,15,0.6666666666666666,0.08453201974637341,0.33837247542883386,-0.6432133138179775,0.7174482330679894,3000,0.824,positive,crosses zero
CRC-Wu2022,primary_outcome,1,utag_0002,-0.012595906915764014,0.22410725198170217,0.7333333333333333,15,1.0,-0.013141087161217,0.34756814021671073,-0.8972734928131102,0.63136737048626,3000,0.7823333333333333,negative,crosses zero
CRC-Wu2022,primary_outcome,1,utag_0003,-0.12576352233688037,0.21294983993793457,0.9333333333333333,15,1.0,-0.14564709000192427,0.3785469336359776,-1.0420522511005401,0.5030445724725724,3000,0.8653333333333333,negative,crosses zero
CRC-Wu2022,primary_outcome,1,utag_0004,-0.07792313539733489,0.2010766438130414,0.8666666666666667,15,1.0,-0.07702203683946088,0.32914718217662886,-0.8338063955307006,0.5078611508011819,3000,0.8163333333333334,negative,crosses zero
CRC-Wu2022,primary_outcome,1,utag_0005,0.04196020321299632,0.14169466834938815,0.4666666666666667,15,0.3333333333333333,0.043812326886584436,0.27748956657181545,-0.5668575108051298,0.6181657135486603,3000,0.7636666666666667,positive,crosses zero
CRC-Wu2022,primary_outcome,1,utag_0006,-0.11178307880957922,0.21482260021181218,0.8666666666666667,15,1.0,-0.10473930671244064,0.3782458147469633,-0.924830649793148,0.5235780656337738,3000,0.866,negative,crosses zero
CRC-Wu2022,primary_outcome,1,utag_0007,-0.020892086935540042,0.16433043789768337,0.7333333333333333,15,1.0,-0.02814170549037711,0.30902846573683057,-0.7180291488766668,0.5411819800734521,3000,0.8173333333333334,negative,crosses zero
CRC-Wu2022,primary_outcome,1,utag_0008,-0.03645594914754232,0.2909802984019937,0.8,15,1.0,-0.03388458398388078,0.4165570369950333,-0.9416376188397407,0.802016298472882,3000,0.859,negative,crosses zero
CRC-Wu2022,primary_outcome,1,utag_0009,-0.04245222207779686,0.20819067199819832,0.8,15,1.0,-0.04567795198510673,0.3609469410359484,-0.8495623663067817,0.602010674774647,3000,0.8396666666666667,negative,crosses zero
HNC-Wu2022,primary_outcome,1,utag_0000,0.15670839349428814,0.27226731932161685,0.9333333333333333,15,1.0,0.18622592863351747,0.36364567388082786,-0.5940778642892837,0.9268798172473911,3000,0.8926666666666667,positive,crosses zero
HNC-Wu2022,primary_outcome,1,utag_0001,-0.008662263055642445,0.31307917116967204,0.8666666666666667,15,1.0,0.011903360338828255,0.40267555384061215,-0.737791623175144,0.8752870351076126,3000,0.8543333333333333,negative,crosses zero
