dataset,task,seed,fold,lambda,n_train,n_val,class,feature,coefficient,selected
BC-Jackson2020,clinical_type,0,0,1.0,304,66,HR+HER2+,utag_0007,-0.058623578399419785,True
BC-Jackson2020,clinical_type,0,0,1.0,304,66,HR+HER2+,utag_0008,0.34716448187828064,True
BC-Jackson2020,clinical_type,0,0,1.0,304,66,HR+HER2+,utag_0009,-0.22423812747001648,True
BC-Jackson2020,clinical_type,0,0,1.0,304,66,HR+HER2-,utag_0000,-0.08419814705848694,True
BC-Jackson2020,clinical_type,0,0,1.0,304,66,HR+HER2-,utag_0001,0.0,False
BC-Jackson2020,clinical_type,0,0,1.0,304,66,HR+HER2-,utag_0002,0.35731250047683716,True
BC-Jackson2020,clinical_type,0,0,1.0,304,66,HR+HER2-,utag_0003,-0.15911765396595,True
BC-Jackson2020,clinical_type,0,0,1.0,304,66,HR+HER2-,utag_0004,-0.007778015919029713,True
BC-Jackson2020,clinical_type,0,0,1.0,304,66,HR+HER2-,utag_0005,-0.0058023990131914616,True
BC-Jackson2020,clinical_type,0,0,1.0,304,66,HR+HER2-,utag_0006,0.0,False
BC-Jackson2020,clinical_type,0,0,1.0,304,66,HR+HER2-,utag_0007,0.11386378109455109,True
BC-Jackson2020,clinical_type,0,0,1.0,304,66,HR+HER2-,utag_0008,0.32206299901008606,True
BC-Jackson2020,clinical_type,0,0,1.0,304,66,HR+HER2-,utag_0009,0.20589010417461395,True
BC-Jackson2020,clinical_type,0,0,1.0,304,66,HR-HER2+,utag_0000,0.26846131682395935,True
BC-Jackson2020,clinical_type,0,0,1.0,304,66,HR-HER2+,utag_0001,0.0,False
BC-Jackson2020,clinical_type,0,0,1.0,304,66,HR-HER2+,utag_0002,-0.13710905611515045,True
BC-Jackson2020,clinical_type,0,0,1.0,304,66,HR-HER2+,utag_0003,0.3165045976638794,True
BC-Jackson2020,clinical_type,0,0,1.0,304,66,HR-HER2+,utag_0004,0.08552099764347076,True
BC-Jackson2020,clinical_type,0,0,1.0,304,66,HR-HER2+,utag_0005,-0.2646362781524658,True
BC-Jackson2020,clinical_type,0,0,1.0,304,66,HR-HER2+,utag_0006,0.0,False
BC-Jackson2020,clinical_type,0,0,1.0,304,66,HR-HER2+,utag_0007,0.14992742240428925,True
BC-Jackson2020,clinical_type,0,0,1.0,304,66,HR-HER2+,utag_0008,-0.02453966811299324,True
BC-Jackson2020,clinical_type,0,0,1.0,304,66,HR-HER2+,utag_0009,0.33130696415901184,True
BC-Jackson2020,clinical_type,0,0,1.0,304,66,TripleNeg,utag_0000,0.047341007739305496,True
BC-Jackson2020,clinical_type,0,0,1.0,304,66,TripleNeg,utag_0001,-0.28485748171806335,True
BC-Jackson2020,clinical_type,0,0,1.0,304,66,TripleNeg,utag_0002,0.026542751118540764,True
BC-Jackson2020,clinical_type,0,0,1.0,304,66,TripleNeg,utag_0003,0.18973341584205627,True
BC-Jackson2020,clinical_type,0,0,1.0,304,66,TripleNeg,utag_0004,0.06330844759941101,True
BC-Jackson2020,clinical_type,0,0,1.0,304,66,TripleNeg,utag_0005,0.05734238028526306,True
BC-Jackson2020,clinical_type,0,0,1.0,304,66,TripleNeg,utag_0006,0.0,False
BC-Jackson2020,clinical_type,0,0,1.0,304,66,TripleNeg,utag_0007,-0.2399922013282776,True
BC-Jackson2020,clinical_type,0,0,1.0,304,66,TripleNeg,utag_0008,-0.9042118787765503,True
BC-Jackson2020,clinical_type,0,0,1.0,304,66,TripleNeg,utag_0009,-0.30540066957473755,True
BC-Jackson2020,clinical_type,0,1,1.0,289,81,HR+HER2+,utag_0000,-0.159429132938385,True
BC-Jackson2020,clinical_type,0,1,1.0,289,81,HR+HER2+,utag_0001,-0.0023638245183974504,True
BC-Jackson2020,clinical_type,0,1,1.0,289,81,HR+HER2+,utag_0002,0.08841853588819504,True
BC-Jackson2020,clinical_type,0,1,1.0,289,81,HR+HER2+,utag_0003,0.3070944547653198,True
BC-Jackson2020,clinical_type,0,1,1.0,289,81,HR+HER2+,utag_0004,0.0,False
BC-Jackson2020,clinical_type,0,1,1.0,289,81,HR+HER2+,utag_0005,0.11152587831020355,True
BC-Jackson2020,clinical_type,0,1,1.0,289,81,HR+HER2+,utag_0006,-1.150211215019226,True
BC-Jackson2020,clinical_type,0,1,1.0,289,81,HR+HER2+,utag_0007,-0.3016081154346466,True
BC-Jackson2020,clinical_type,0,1,1.0,289,81,HR+HER2+,utag_0008,0.0,False
BC-Jackson2020,clinical_type,0,1,1.0,289,81,HR+HER2+,utag_0009,-0.006837483029812574,True
BC-Jackson2020,clinical_type,0,1,1.0,289,81,HR+HER2-,utag_0000,-0.02321910671889782,True
BC-Jackson2020,clinical_type,0,1,1.0,289,81,HR+HER2-,utag_0001,0.29368412494659424,True
BC-Jackson2020,clinical_type,0,1,1.0,289,81,HR+HER2-,utag_0002,0.0,False
BC-Jackson2020,clinical_type,0,1,1.0,289,81,HR+HER2-,utag_0003,0.4269949197769165,True
BC-Jackson2020,clinical_type,0,1,1.0,289,81,HR+HER2-,utag_0004,0.2030332386493683,True
BC-Jackson2020,clinical_type,0,1,1.0,289,81,HR+HER2-,utag_0005,-0.1330571472644806,True
BC-Jackson2020,clinical_type,0,1,1.0,289,81,HR+HER2-,utag_0006,-0.2067651003599167,True
BC-Jackson2020,clinical_type,0,1,1.0,289,81,HR+HER2-,utag_0007,-0.4329596161842346,True
BC-Jackson2020,clinical_type,0,1,1.0,289,81,HR+HER2-,utag_0008,-0.11653699725866318,True
BC-Jackson2020,clinical_type,0,1,1.0,289,81,HR+HER2-,utag_0009,0.2015548050403595,True
BC-Jackson2020,clinical_type,0,1,1.0,289,81,HR-HER2+,utag_0000,0.05765417218208313,True
BC-Jackson2020,clinical_type,0,1,1.0,289,81,HR-HER2+,utag_0001,0.39723244309425354,True
BC-Jackson2020,clinical_type,0,1,1.0,289,81,HR-HER2+,utag_0002,0.0,False
BC-Jackson2020,clinical_type,0,1,1.0,289,81,HR-HER2+,utag_0003,-0.3403584957122803,True
BC-Jackson2020,clinical_type,0,1,1.0,289,81,HR-HER2+,utag_0004,-1.361854076385498,True
BC-Jackson2020,clinical_type,0,1,1.0,289,81,HR-HER2+,utag_0005,0.0,False
BC-Jackson2020,clinical_type,0,1,1.0,289,81,HR-HER2+,utag_0006,0.4591147005558014,True
BC-Jackson2020,clinical_type,0,1,1.0,289,81,HR-HER2+,utag_0007,0.3995249271392822,True
BC-Jackson2020,clinical_type,0,1,1.0,289,81,HR-HER2+,utag_0008,0.0,False
BC-Jackson2020,clinical_type,0,1,1.0,289,81,HR-HER2+,utag_0009,0.00637682294473052,True
BC-Jackson2020,clinical_type,0,1,1.0,289,81,TripleNeg,utag_0000,0.12829816341400146,True
BC-Jackson2020,clinical_type,0,1,1.0,289,81,TripleNeg,utag_0001,-0.8071551322937012,True
BC-Jackson2020,clinical_type,0,1,1.0,289,81,TripleNeg,utag_0002,0.0,False
BC-Jackson2020,clinical_type,0,1,1.0,289,81,TripleNeg,utag_0003,-0.35183602571487427,True
BC-Jackson2020,clinical_type,0,1,1.0,289,81,TripleNeg,utag_0004,0.0,False
BC-Jackson2020,clinical_type,0,1,1.0,289,81,TripleNeg,utag_0005,0.0,False
BC-Jackson2020,clinical_type,0,1,1.0,289,81,TripleNeg,utag_0006,0.9871572852134705,True
BC-Jackson2020,clinical_type,0,1,1.0,289,81,TripleNeg,utag_0007,0.3390015959739685,True
BC-Jackson2020,clinical_type,0,1,1.0,289,81,TripleNeg,utag_0008,0.06065703183412552,True
BC-Jackson2020,clinical_type,0,1,1.0,289,81,TripleNeg,utag_0009,-0.09340041130781174,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,HR+HER2+,utag_0000,0.00955960713326931,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,HR+HER2+,utag_0001,-0.17801599204540253,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,HR+HER2+,utag_0002,-0.0012905969051644206,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,HR+HER2+,utag_0003,0.11757780611515045,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,HR+HER2+,utag_0004,-0.41032493114471436,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,HR+HER2+,utag_0005,-0.19497671723365784,True
BC-Jackson2020,clinical_type,0,2,1.0,292,78,HR+HER2+,utag_0006,0.15366342663764954,True
