dataset,task,scheme,model,class,seed,fold,feature,mean_abs_shap,mean_shap,value_shap_spearman,top_feature,n_explained_regions
bc_jackson2020,OS,cv,cox,risk,0,2,composition__Tumor (p53+ EGFR+),0.022962219921242782,0.0050664829123863294,1.0,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,expression__CD20,0.024331929107748063,0.0036534795885480938,-0.9999999999999999,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,expression__CD3,0.053960154159295184,-0.0005795611364355609,-0.9999999999999999,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,expression__CD44,0.06535584920521392,0.0016462850678659426,0.9999999999999999,True,74
bc_jackson2020,OS,cv,cox,risk,0,2,expression__CD45,0.010351565367644025,0.0010265765601546115,-0.9999999999999999,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,expression__CD68,0.005432591056641317,-6.809038018281365e-05,-0.9999999999999999,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,expression__Carbonic Anhydrase IX,0.013104633990720605,-4.034389673714589e-05,0.9999999999999999,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,expression__Cytokeratin 19,0.02267657188954367,-0.002278046878166881,0.9999999999999999,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,expression__Cytokeratin 5,0.032217623633089935,-0.008029304045491386,0.9999999999999999,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,expression__Cytokeratin 7,0.009016594299760478,-0.0019090274617901215,0.9999999999999999,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,expression__Cytokeratin 8/18,0.005827389525903163,0.0007609954904739847,-0.9999999999999999,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,expression__DNA1,0.018415925398491025,0.004233995889585762,-0.9999999999999999,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,expression__EGFR,0.04674794342125259,0.000873384680815259,0.9999999999999999,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,expression__Ecadherin,0.17116629444960016,0.013461455691158987,-0.9999999999999999,True,74
bc_jackson2020,OS,cv,cox,risk,0,2,expression__Estrogen,0.06570287240268617,-0.010078192531094751,-0.9999999999999999,True,74
bc_jackson2020,OS,cv,cox,risk,0,2,expression__Fibronectin,0.041011809501941596,0.008918667684737187,-0.9999999999999999,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,expression__GATA3,0.08248417002773216,-0.002971274204050414,-0.9999999999999999,True,74
bc_jackson2020,OS,cv,cox,risk,0,2,expression__Histone H3,0.04339373755642416,0.0016809847588097802,-0.9999999999999999,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,expression__Keratin 14 (KRT14),0.006763557426495418,0.0006184225977098541,-0.9999999999999999,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,expression__Ki-67,0.03747447614951545,-0.004306972723278238,0.9999999999999999,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,expression__Progesterone Receptor A/B,0.05747012916406855,-0.0012951910980279866,-0.9999999999999999,True,74
bc_jackson2020,OS,cv,cox,risk,0,2,expression__SMA,0.015513125165582392,-0.0019259224771081807,-0.9999999999999999,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,expression__Slug,0.09744197931119002,-0.010481819175791248,-0.9999999999999999,True,74
