dataset,task,seed,fold,lambda,n_train,n_val,class,feature,coefficient,selected
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.25_expression__phospho-S6,-0.40250149580366407,True
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.25_expression__phospho-mTOR,0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.25_expression__vWF,0.5649887101477639,True
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.50_composition__B cell,0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.50_composition__Endothelial,-0.4754104771603094,True
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.50_composition__Macrophage,0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.50_composition__Stroma (Fibronectin hi),0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.50_composition__Stroma (Large elongated),0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.50_composition__Stroma (SMA hi Vimentin hi),0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.50_composition__Stroma (Small circular),0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.50_composition__Stroma (Small elongated),0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.50_composition__Stroma (Vimentin hi),0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.50_composition__T & B cells,0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.50_composition__T cell,0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.50_composition__Tumor (Apoptotic),0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.50_composition__Tumor (Basal CK),0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.50_composition__Tumor (CK lo HR hi p53+),0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.50_composition__Tumor (CK lo HR lo),0.1101521266036172,True
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.50_composition__Tumor (CK+ HR hi),0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.50_composition__Tumor (CK+ HR lo),-0.4489061484646295,True
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.50_composition__Tumor (CK+ HR+),0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.50_composition__Tumor (CK7+ CK hi Ecadh hi),0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.50_composition__Tumor (CK7+),0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.50_composition__Tumor (Epithelial low),0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.50_composition__Tumor (Hypoxic),0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.50_composition__Tumor (Myoepithelial),0.093476693482995,True
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.50_composition__Tumor (Proliferative),0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.50_composition__Tumor (p53+ EGFR+),0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.50_expression__CD20,0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.50_expression__CD3,0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.50_expression__CD44,0.0,False
