dataset,task,model,class,seed,fold,feature,mean_abs_shap,mean_shap,value_shap_spearman,top_feature,n_explained_regions
bc_metabric_ali2020,ER_status,logistic,1,2,3,tcn_fraction__5,0.23901021958600488,0.00756333562941227,-1.0,True,102
bc_metabric_ali2020,ER_status,logistic,1,2,4,tcn_fraction__1,0.0,0.0,,True,101
bc_metabric_ali2020,ER_status,logistic,1,2,4,tcn_fraction__2,0.06720588220439402,-0.007924444790481305,-1.0,True,101
bc_metabric_ali2020,ER_status,logistic,1,2,4,tcn_fraction__3,0.0,0.0,,True,101
bc_metabric_ali2020,ER_status,logistic,1,2,4,tcn_fraction__4,0.15759463519458533,-0.01888748775835107,1.0,True,101
bc_metabric_ali2020,ER_status,logistic,1,2,4,tcn_fraction__5,0.21076696985148274,-0.0075110170989712765,-0.9999999999999999,True,101
crc_schurch2020,CLR_DII,logistic,1,0,0,tcn_fraction__1,0.023954792161875283,-0.0012106889691022552,0.9999999999999998,True,28
crc_schurch2020,CLR_DII,logistic,1,0,0,tcn_fraction__2,0.0031087250363465943,0.000187319143856233,-1.0,True,28
crc_schurch2020,CLR_DII,logistic,1,0,0,tcn_fraction__3,0.0,0.0,,True,28
crc_schurch2020,CLR_DII,logistic,1,0,0,tcn_fraction__4,0.0502720717373855,0.0016667506789919356,-1.0,True,28
crc_schurch2020,CLR_DII,logistic,1,0,0,tcn_fraction__5,0.018462894184731505,-0.01032128252823115,1.0,True,28
crc_schurch2020,CLR_DII,logistic,1,0,1,tcn_fraction__1,0.0,0.0,,True,28
crc_schurch2020,CLR_DII,logistic,1,0,1,tcn_fraction__2,0.03728398293330611,-0.012982695808858516,0.9999999999999998,True,28
crc_schurch2020,CLR_DII,logistic,1,0,1,tcn_fraction__3,0.0,0.0,,True,28
crc_schurch2020,CLR_DII,logistic,1,0,1,tcn_fraction__4,0.27972163070336226,0.0010863326076782647,-0.9999999999999998,True,28
crc_schurch2020,CLR_DII,logistic,1,0,1,tcn_fraction__5,0.10082192655974262,-0.018187831795018036,-1.0,True,28
crc_schurch2020,CLR_DII,logistic,1,0,2,tcn_fraction__1,0.030569500432475777,-0.006822218277363644,0.9999999999999998,True,28
crc_schurch2020,CLR_DII,logistic,1,0,2,tcn_fraction__2,0.017500157123211322,-0.00847756543300454,-0.9999999999999998,True,28
crc_schurch2020,CLR_DII,logistic,1,0,2,tcn_fraction__3,0.0,0.0,,True,28
crc_schurch2020,CLR_DII,logistic,1,0,2,tcn_fraction__4,0.02538550771972323,0.0011860112858901877,-1.0,True,28
crc_schurch2020,CLR_DII,logistic,1,0,2,tcn_fraction__5,0.027196519477525792,0.008823890522148494,1.0,True,28
crc_schurch2020,CLR_DII,logistic,1,0,3,tcn_fraction__1,0.1689557762644022,0.02633994485001245,0.9999999999999998,True,28
crc_schurch2020,CLR_DII,logistic,1,0,3,tcn_fraction__2,0.008269563993514252,-0.0004869947475952766,-1.0,True,28
crc_schurch2020,CLR_DII,logistic,1,0,3,tcn_fraction__3,0.03228345976771155,-0.0009320488128983853,1.0,True,28
crc_schurch2020,CLR_DII,logistic,1,0,3,tcn_fraction__4,0.0,0.0,,True,28
crc_schurch2020,CLR_DII,logistic,1,0,3,tcn_fraction__5,0.0,0.0,,True,28
crc_schurch2020,CLR_DII,logistic,1,0,4,tcn_fraction__1,0.0,0.0,,True,28
crc_schurch2020,CLR_DII,logistic,1,0,4,tcn_fraction__2,0.019527200865880643,-0.001956558645462497,1.0,True,28
crc_schurch2020,CLR_DII,logistic,1,0,4,tcn_fraction__3,0.12428163139714733,-0.007332888940646372,-1.0,True,28
crc_schurch2020,CLR_DII,logistic,1,0,4,tcn_fraction__4,0.0,0.0,,True,28
crc_schurch2020,CLR_DII,logistic,1,0,4,tcn_fraction__5,0.07247226173427379,-0.005127569852361679,-1.0,True,28
crc_schurch2020,CLR_DII,logistic,1,1,0,tcn_fraction__1,0.0,0.0,,True,28
crc_schurch2020,CLR_DII,logistic,1,1,0,tcn_fraction__2,0.0,0.0,,True,28
crc_schurch2020,CLR_DII,logistic,1,1,0,tcn_fraction__3,0.002678322315405585,0.0006035338942124618,-1.0,True,28
crc_schurch2020,CLR_DII,logistic,1,1,0,tcn_fraction__4,0.0,0.0,,True,28
crc_schurch2020,CLR_DII,logistic,1,1,0,tcn_fraction__5,0.08138126550552446,0.001204097819786427,-1.0,True,28
crc_schurch2020,CLR_DII,logistic,1,1,1,tcn_fraction__1,0.06806416327841554,-0.041456890009712165,0.9999999999999998,True,28
crc_schurch2020,CLR_DII,logistic,1,1,1,tcn_fraction__2,0.02535619370662736,-0.005056450975431217,-0.9999999999999998,True,28
crc_schurch2020,CLR_DII,logistic,1,1,1,tcn_fraction__3,0.0025135790288748064,0.0002196122732411804,0.9999999999999998,True,28
crc_schurch2020,CLR_DII,logistic,1,1,1,tcn_fraction__4,0.0,0.0,,True,28
crc_schurch2020,CLR_DII,logistic,1,1,1,tcn_fraction__5,0.0,0.0,,True,28
crc_schurch2020,CLR_DII,logistic,1,1,2,tcn_fraction__1,0.060664913022266474,-0.003361692458386738,1.0,True,28
crc_schurch2020,CLR_DII,logistic,1,1,2,tcn_fraction__2,0.08153929109436042,0.025562235409196943,1.0,True,28
crc_schurch2020,CLR_DII,logistic,1,1,2,tcn_fraction__3,0.0,0.0,,True,28
crc_schurch2020,CLR_DII,logistic,1,1,2,tcn_fraction__4,0.05454693500072215,-0.003236817891632466,-0.9999999999999998,True,28
crc_schurch2020,CLR_DII,logistic,1,1,2,tcn_fraction__5,0.0,0.0,,True,28
crc_schurch2020,CLR_DII,logistic,1,1,3,tcn_fraction__1,0.004872426138707378,0.0017074765424770907,0.9999999999999998,True,28
crc_schurch2020,CLR_DII,logistic,1,1,3,tcn_fraction__2,0.054105815641190665,-0.010921029652240082,1.0,True,28
crc_schurch2020,CLR_DII,logistic,1,1,3,tcn_fraction__3,0.0,0.0,,True,28
crc_schurch2020,CLR_DII,logistic,1,1,3,tcn_fraction__4,0.19641050520876838,-0.00048419410980428103,-0.9999999999999998,True,28
crc_schurch2020,CLR_DII,logistic,1,1,3,tcn_fraction__5,0.0,0.0,,True,28
crc_schurch2020,CLR_DII,logistic,1,1,4,tcn_fraction__1,0.09023719962182185,0.021064346643904663,0.9999999999999998,True,28
crc_schurch2020,CLR_DII,logistic,1,1,4,tcn_fraction__2,0.07344607247878332,0.019623227908647456,-0.9999999999999998,True,28
crc_schurch2020,CLR_DII,logistic,1,1,4,tcn_fraction__3,0.0,0.0,,True,28
crc_schurch2020,CLR_DII,logistic,1,1,4,tcn_fraction__4,0.051684640575514786,0.016153494816528148,-1.0,True,28
crc_schurch2020,CLR_DII,logistic,1,1,4,tcn_fraction__5,0.0,0.0,,True,28
crc_schurch2020,CLR_DII,logistic,1,2,0,tcn_fraction__1,0.10892218684704603,-0.012247848297335653,0.9999999999999998,True,28
crc_schurch2020,CLR_DII,logistic,1,2,0,tcn_fraction__2,0.020577379176360076,-0.003501244282038347,1.0,True,28
crc_schurch2020,CLR_DII,logistic,1,2,0,tcn_fraction__3,0.1599130785517859,-0.09732378897180996,-0.9999999999999998,True,28
crc_schurch2020,CLR_DII,logistic,1,2,0,tcn_fraction__4,0.0,0.0,,True,28
crc_schurch2020,CLR_DII,logistic,1,2,0,tcn_fraction__5,0.01659060298477297,0.004456030900616001,-1.0,True,28
crc_schurch2020,CLR_DII,logistic,1,2,1,tcn_fraction__1,0.0,0.0,,True,28
crc_schurch2020,CLR_DII,logistic,1,2,1,tcn_fraction__2,0.0,0.0,,True,28
crc_schurch2020,CLR_DII,logistic,1,2,1,tcn_fraction__3,0.0532606524510907,-0.037473141142364545,0.9999999999999998,True,28
crc_schurch2020,CLR_DII,logistic,1,2,1,tcn_fraction__4,0.0,0.0,,True,28
crc_schurch2020,CLR_DII,logistic,1,2,1,tcn_fraction__5,0.06160418717224215,0.015208308762358961,0.9999999999999998,True,28
crc_schurch2020,CLR_DII,logistic,1,2,2,tcn_fraction__1,0.06892464971411728,-0.007035729061041126,0.9999999999999998,True,28
crc_schurch2020,CLR_DII,logistic,1,2,2,tcn_fraction__2,0.0,0.0,,True,28
crc_schurch2020,CLR_DII,logistic,1,2,2,tcn_fraction__3,0.020081898700548956,0.00905496864474176,-1.0,True,28
crc_schurch2020,CLR_DII,logistic,1,2,2,tcn_fraction__4,0.0,0.0,,True,28
crc_schurch2020,CLR_DII,logistic,1,2,2,tcn_fraction__5,0.0,0.0,,True,28
crc_schurch2020,CLR_DII,logistic,1,2,3,tcn_fraction__1,0.0,0.0,,True,28
crc_schurch2020,CLR_DII,logistic,1,2,3,tcn_fraction__2,0.005400697211357446,-0.0009221462349639314,-1.0,True,28
crc_schurch2020,CLR_DII,logistic,1,2,3,tcn_fraction__3,0.00350526771797821,0.0003439944040819814,1.0,True,28
crc_schurch2020,CLR_DII,logistic,1,2,3,tcn_fraction__4,0.1729392632971985,-0.0026585115716840114,-0.9999999999999998,True,28
crc_schurch2020,CLR_DII,logistic,1,2,3,tcn_fraction__5,0.0,0.0,,True,28
crc_schurch2020,CLR_DII,logistic,1,2,4,tcn_fraction__1,0.04192191736533447,-0.015178704244202921,0.9999999999999998,True,28
crc_schurch2020,CLR_DII,logistic,1,2,4,tcn_fraction__2,0.0,0.0,,True,28
crc_schurch2020,CLR_DII,logistic,1,2,4,tcn_fraction__3,0.0,0.0,,True,28
crc_schurch2020,CLR_DII,logistic,1,2,4,tcn_fraction__4,0.11381593927619278,0.014491575222233627,-0.9999999999999998,True,28
crc_schurch2020,CLR_DII,logistic,1,2,4,tcn_fraction__5,0.28960227792013066,-0.04047435326429003,-1.0,True,28
crc_wu2022,primary_outcome,logistic,1,0,0,tcn_fraction__1,0.0,0.0,,True,40
crc_wu2022,primary_outcome,logistic,1,0,0,tcn_fraction__2,0.007376657297913579,-0.0014041812780032693,-1.0,True,40
crc_wu2022,primary_outcome,logistic,1,0,0,tcn_fraction__3,0.11537273145975316,-0.07751267590544257,1.0,True,40
crc_wu2022,primary_outcome,logistic,1,0,0,tcn_fraction__4,0.0509478562586609,-0.007090808529268555,-1.0,True,40
crc_wu2022,primary_outcome,logistic,1,0,0,tcn_fraction__5,0.0,0.0,,True,40
crc_wu2022,primary_outcome,logistic,1,0,1,tcn_fraction__1,0.0,0.0,,True,43
crc_wu2022,primary_outcome,logistic,1,0,1,tcn_fraction__2,0.031156826197614146,0.020469259841063736,-1.0,True,43
crc_wu2022,primary_outcome,logistic,1,0,1,tcn_fraction__3,0.0,0.0,,True,43
crc_wu2022,primary_outcome,logistic,1,0,1,tcn_fraction__4,0.18833410681091864,0.014359820588847518,-1.0,True,43
crc_wu2022,primary_outcome,logistic,1,0,1,tcn_fraction__5,0.11099698008564891,0.02874724817617791,1.0,True,43
crc_wu2022,primary_outcome,logistic,1,0,2,tcn_fraction__1,0.0,0.0,,True,42
crc_wu2022,primary_outcome,logistic,1,0,2,tcn_fraction__2,0.084978849404622,0.003815117892860429,-1.0,True,42
crc_wu2022,primary_outcome,logistic,1,0,2,tcn_fraction__3,0.09331223556682995,0.00697373223121488,1.0,True,42
crc_wu2022,primary_outcome,logistic,1,0,2,tcn_fraction__4,0.17981354362346133,-0.011759377394308254,-0.9999999999999999,True,42
crc_wu2022,primary_outcome,logistic,1,0,2,tcn_fraction__5,0.0,0.0,,True,42
crc_wu2022,primary_outcome,logistic,1,0,3,tcn_fraction__1,0.0,0.0,,True,36
crc_wu2022,primary_outcome,logistic,1,0,3,tcn_fraction__2,0.0889235448889419,-0.02446305037743695,-1.0,True,36
crc_wu2022,primary_outcome,logistic,1,0,3,tcn_fraction__3,0.0,0.0,,True,36
crc_wu2022,primary_outcome,logistic,1,0,3,tcn_fraction__4,0.11844484490754256,-0.0200607045220136,-1.0,True,36
crc_wu2022,primary_outcome,logistic,1,0,3,tcn_fraction__5,0.018232566506072787,-0.0008239327495120508,0.9999999999999998,True,36
crc_wu2022,primary_outcome,logistic,1,0,4,tcn_fraction__1,0.05787686180431371,-0.027223291566532904,-1.0,True,35
crc_wu2022,primary_outcome,logistic,1,0,4,tcn_fraction__2,0.0,0.0,,True,35
crc_wu2022,primary_outcome,logistic,1,0,4,tcn_fraction__3,0.11222810940172685,-0.0406897196493955,1.0,True,35
crc_wu2022,primary_outcome,logistic,1,0,4,tcn_fraction__4,0.1415168277990783,0.033964450558513326,-1.0,True,35
crc_wu2022,primary_outcome,logistic,1,0,4,tcn_fraction__5,0.03680419630928648,-0.015634721892513033,1.0,True,35
crc_wu2022,primary_outcome,logistic,1,1,0,tcn_fraction__1,0.0,0.0,,True,42
crc_wu2022,primary_outcome,logistic,1,1,0,tcn_fraction__2,0.0544469230238816,0.023092378916105463,1.0,True,42
crc_wu2022,primary_outcome,logistic,1,1,0,tcn_fraction__3,0.13299028076261124,-0.06555226818410632,1.0,True,42
crc_wu2022,primary_outcome,logistic,1,1,0,tcn_fraction__4,0.08712047871442283,0.02759313309383172,-0.9999999999999999,True,42
crc_wu2022,primary_outcome,logistic,1,1,0,tcn_fraction__5,0.0026210117863626884,0.0006502794275240473,-1.0,True,42
crc_wu2022,primary_outcome,logistic,1,1,1,tcn_fraction__1,0.0,0.0,,True,39
crc_wu2022,primary_outcome,logistic,1,1,1,tcn_fraction__2,0.04254627205470198,-0.001597642570006632,-1.0,True,39
crc_wu2022,primary_outcome,logistic,1,1,1,tcn_fraction__3,0.05409653389889247,0.005420145842587595,1.0,True,39
crc_wu2022,primary_outcome,logistic,1,1,1,tcn_fraction__4,0.09836180885249213,-0.06583104048687853,-1.0,True,39
crc_wu2022,primary_outcome,logistic,1,1,1,tcn_fraction__5,0.04123220709490545,0.014763713179651724,0.9999999999999999,True,39
crc_wu2022,primary_outcome,logistic,1,1,2,tcn_fraction__1,0.0,0.0,,True,38
crc_wu2022,primary_outcome,logistic,1,1,2,tcn_fraction__2,0.09397490790077549,0.023930058786534248,-1.0,True,38
crc_wu2022,primary_outcome,logistic,1,1,2,tcn_fraction__3,0.03687112178987331,0.004626201205722914,1.0,True,38
crc_wu2022,primary_outcome,logistic,1,1,2,tcn_fraction__4,0.20175405339771246,0.010240743263227622,-1.0,True,38
crc_wu2022,primary_outcome,logistic,1,1,2,tcn_fraction__5,0.1113098895140887,-0.0012359284181325766,0.9999999999999999,True,38
crc_wu2022,primary_outcome,logistic,1,1,3,tcn_fraction__1,0.06136180652043525,-0.023827355515269634,0.9999999999999999,True,37
crc_wu2022,primary_outcome,logistic,1,1,3,tcn_fraction__2,0.06810490396006985,0.009317791258129546,-1.0,True,37
crc_wu2022,primary_outcome,logistic,1,1,3,tcn_fraction__3,0.0,0.0,,True,37
crc_wu2022,primary_outcome,logistic,1,1,3,tcn_fraction__4,0.06018944938930798,0.024938321623642557,-1.0,True,37
crc_wu2022,primary_outcome,logistic,1,1,3,tcn_fraction__5,0.10519372653848044,-0.004612426687955017,1.0,True,37
crc_wu2022,primary_outcome,logistic,1,1,4,tcn_fraction__1,0.0,0.0,,True,40
crc_wu2022,primary_outcome,logistic,1,1,4,tcn_fraction__2,0.02186401769627611,0.0007375440718017601,-1.0,True,40
crc_wu2022,primary_outcome,logistic,1,1,4,tcn_fraction__3,0.1201463928465496,-0.0625217473665988,1.0,True,40
crc_wu2022,primary_outcome,logistic,1,1,4,tcn_fraction__4,0.1050358274372746,-0.043043128426915,-1.0,True,40
crc_wu2022,primary_outcome,logistic,1,1,4,tcn_fraction__5,0.025088835454337398,-0.0009961598060325317,1.0,True,40
crc_wu2022,primary_outcome,logistic,1,2,0,tcn_fraction__1,0.10347298089806416,0.03788613589892707,1.0,True,40
crc_wu2022,primary_outcome,logistic,1,2,0,tcn_fraction__2,0.3872669935545825,-0.05591813892946027,-1.0,True,40
crc_wu2022,primary_outcome,logistic,1,2,0,tcn_fraction__3,0.022476691442476972,-0.00028109043475471867,1.0,True,40
crc_wu2022,primary_outcome,logistic,1,2,0,tcn_fraction__4,0.2015571881352522,0.07193150654300214,-0.9999999999999999,True,40
crc_wu2022,primary_outcome,logistic,1,2,0,tcn_fraction__5,0.0,0.0,,True,40
crc_wu2022,primary_outcome,logistic,1,2,1,tcn_fraction__1,0.0,0.0,,True,39
crc_wu2022,primary_outcome,logistic,1,2,1,tcn_fraction__2,0.03426099050572961,-0.014841364394544964,-1.0,True,39
crc_wu2022,primary_outcome,logistic,1,2,1,tcn_fraction__3,0.06455362523014775,-0.010640347252348184,1.0,True,39
crc_wu2022,primary_outcome,logistic,1,2,1,tcn_fraction__4,0.09875871636637801,-0.018775761101852955,-1.0,True,39
crc_wu2022,primary_outcome,logistic,1,2,1,tcn_fraction__5,0.07023366947996824,-0.0030318359466819486,1.0,True,39
crc_wu2022,primary_outcome,logistic,1,2,2,tcn_fraction__1,0.0,0.0,,True,41
crc_wu2022,primary_outcome,logistic,1,2,2,tcn_fraction__2,0.0,0.0,,True,41
crc_wu2022,primary_outcome,logistic,1,2,2,tcn_fraction__3,9.590578313382307e-05,3.278409753291106e-05,1.0,True,41
crc_wu2022,primary_outcome,logistic,1,2,2,tcn_fraction__4,0.17183694018020648,0.009551321960315665,-1.0,True,41
crc_wu2022,primary_outcome,logistic,1,2,2,tcn_fraction__5,0.01638510079847587,7.26155384008106e-05,1.0,True,41
crc_wu2022,primary_outcome,logistic,1,2,3,tcn_fraction__1,0.0,0.0,,True,40
crc_wu2022,primary_outcome,logistic,1,2,3,tcn_fraction__2,0.011526808246744171,0.006074122291871952,-1.0,True,40
crc_wu2022,primary_outcome,logistic,1,2,3,tcn_fraction__3,0.0712749993267093,-0.012734610525207352,1.0,True,40
crc_wu2022,primary_outcome,logistic,1,2,3,tcn_fraction__4,0.15938825510449747,-0.04256836125006359,-1.0,True,40
crc_wu2022,primary_outcome,logistic,1,2,3,tcn_fraction__5,0.06848752918501293,0.019575178711608975,1.0,True,40
crc_wu2022,primary_outcome,logistic,1,2,4,tcn_fraction__1,0.0,0.0,,True,36
crc_wu2022,primary_outcome,logistic,1,2,4,tcn_fraction__2,0.0061584004052346744,-3.652675772784752e-05,-1.0,True,36
crc_wu2022,primary_outcome,logistic,1,2,4,tcn_fraction__3,0.08440532198859112,-0.00606683549984237,1.0,True,36
crc_wu2022,primary_outcome,logistic,1,2,4,tcn_fraction__4,0.063212899427322,-0.007620695762673495,-1.0,True,36
crc_wu2022,primary_outcome,logistic,1,2,4,tcn_fraction__5,0.0,0.0,,True,36
hnc_wu2022,primary_outcome,logistic,1,0,0,tcn_fraction__1,0.02282540121953672,0.00264248303711678,1.0,True,65
hnc_wu2022,primary_outcome,logistic,1,0,0,tcn_fraction__2,0.12801440630445904,-0.044141665703139724,-1.0,True,65
hnc_wu2022,primary_outcome,logistic,1,0,0,tcn_fraction__3,0.13427580068226486,-0.0063693397439435785,-1.0,True,65
hnc_wu2022,primary_outcome,logistic,1,0,0,tcn_fraction__4,0.06317427464585244,-0.014945818088319292,1.0,True,65
hnc_wu2022,primary_outcome,logistic,1,0,0,tcn_fraction__5,0.0,0.0,,True,65
hnc_wu2022,primary_outcome,logistic,1,0,1,tcn_fraction__1,0.0,0.0,,True,68
hnc_wu2022,primary_outcome,logistic,1,0,1,tcn_fraction__2,0.0,0.0,,True,68
hnc_wu2022,primary_outcome,logistic,1,0,1,tcn_fraction__3,0.08271664855993965,-0.016650428415820397,-1.0,True,68
hnc_wu2022,primary_outcome,logistic,1,0,1,tcn_fraction__4,0.18110586808941617,-0.013784944809415878,1.0,True,68
hnc_wu2022,primary_outcome,logistic,1,0,1,tcn_fraction__5,0.01072688292728715,-0.0008334690007516556,1.0,True,68
hnc_wu2022,primary_outcome,logistic,1,0,2,tcn_fraction__1,0.08795645131297473,-0.024307569382902627,1.0,True,63
hnc_wu2022,primary_outcome,logistic,1,0,2,tcn_fraction__2,0.0,0.0,,True,63
hnc_wu2022,primary_outcome,logistic,1,0,2,tcn_fraction__3,0.09889459439338183,-0.026887055069173646,-1.0,True,63
hnc_wu2022,primary_outcome,logistic,1,0,2,tcn_fraction__4,0.16228109286856385,0.06111450111057638,1.0,True,63
hnc_wu2022,primary_outcome,logistic,1,0,2,tcn_fraction__5,0.031231616827129983,0.000620703021331484,-1.0,True,63
hnc_wu2022,primary_outcome,logistic,1,0,3,tcn_fraction__1,0.08332822806613478,0.011988613262589714,1.0,True,60
hnc_wu2022,primary_outcome,logistic,1,0,3,tcn_fraction__2,0.0,0.0,,True,60
hnc_wu2022,primary_outcome,logistic,1,0,3,tcn_fraction__3,0.06831823532176413,0.01392863152810035,-1.0,True,60
hnc_wu2022,primary_outcome,logistic,1,0,3,tcn_fraction__4,0.06779620534851419,0.004636122135156324,1.0,True,60
hnc_wu2022,primary_outcome,logistic,1,0,3,tcn_fraction__5,0.02821101988024224,-0.0067417621032145455,-1.0,True,60
hnc_wu2022,primary_outcome,logistic,1,0,4,tcn_fraction__1,0.0,0.0,,True,52
hnc_wu2022,primary_outcome,logistic,1,0,4,tcn_fraction__2,0.0886277274137428,0.0096528771219367,-0.9999999999999999,True,52
hnc_wu2022,primary_outcome,logistic,1,0,4,tcn_fraction__3,0.15886136360006156,0.055292047068220364,-0.9999999999999999,True,52
hnc_wu2022,primary_outcome,logistic,1,0,4,tcn_fraction__4,0.089828536473397,-0.005701208838974816,0.9999999999999999,True,52
hnc_wu2022,primary_outcome,logistic,1,0,4,tcn_fraction__5,0.044505149065991054,0.011203151692766878,0.9999999999999999,True,52
hnc_wu2022,primary_outcome,logistic,1,1,0,tcn_fraction__1,0.07087184004378437,-0.0028608189920919414,1.0,True,62
hnc_wu2022,primary_outcome,logistic,1,1,0,tcn_fraction__2,0.13295343042553381,-0.007506117243215218,-1.0,True,62
hnc_wu2022,primary_outcome,logistic,1,1,0,tcn_fraction__3,0.09830897099117968,-0.01104416790337878,-1.0,True,62
hnc_wu2022,primary_outcome,logistic,1,1,0,tcn_fraction__4,0.17949057454768388,-0.019509008860268743,1.0,True,62
hnc_wu2022,primary_outcome,logistic,1,1,0,tcn_fraction__5,0.0,0.0,,True,62
hnc_wu2022,primary_outcome,logistic,1,1,1,tcn_fraction__1,0.04797984591989391,0.01648352741097711,0.9999999999999998,True,64
hnc_wu2022,primary_outcome,logistic,1,1,1,tcn_fraction__2,0.019266979066454186,-0.0020447306891852647,-0.9999999999999998,True,64
hnc_wu2022,primary_outcome,logistic,1,1,1,tcn_fraction__3,0.03876227668745215,0.006894854461340984,-0.9999999999999998,True,64
hnc_wu2022,primary_outcome,logistic,1,1,1,tcn_fraction__4,0.19945274205346336,-0.07172557468425793,0.9999999999999998,True,64
hnc_wu2022,primary_outcome,logistic,1,1,1,tcn_fraction__5,0.0,0.0,,True,64
hnc_wu2022,primary_outcome,logistic,1,1,2,tcn_fraction__1,0.0,0.0,,True,58
hnc_wu2022,primary_outcome,logistic,1,1,2,tcn_fraction__2,0.05297097595322003,0.009493324605258454,-1.0,True,58
hnc_wu2022,primary_outcome,logistic,1,1,2,tcn_fraction__3,0.1513304773363749,-0.03892757537608619,-1.0,True,58
hnc_wu2022,primary_outcome,logistic,1,1,2,tcn_fraction__4,0.05501242420379068,0.001597242057021218,1.0,True,58
hnc_wu2022,primary_outcome,logistic,1,1,2,tcn_fraction__5,0.02853990414685649,-0.004896809245889868,0.9999999999999998,True,58
hnc_wu2022,primary_outcome,logistic,1,1,3,tcn_fraction__1,0.03759669898754016,-0.004194412034942671,1.0,True,60
hnc_wu2022,primary_outcome,logistic,1,1,3,tcn_fraction__2,0.0,0.0,,True,60
hnc_wu2022,primary_outcome,logistic,1,1,3,tcn_fraction__3,0.10865385192028222,0.01174402708830006,-1.0,True,60
hnc_wu2022,primary_outcome,logistic,1,1,3,tcn_fraction__4,0.07892016875616374,0.0010252513990182917,1.0,True,60
hnc_wu2022,primary_outcome,logistic,1,1,3,tcn_fraction__5,0.03427107199486558,-0.002240549406039519,-0.9999999999999998,True,60
hnc_wu2022,primary_outcome,logistic,1,1,4,tcn_fraction__1,0.033898969690124944,-0.011390386022449784,0.9999999999999998,True,64
hnc_wu2022,primary_outcome,logistic,1,1,4,tcn_fraction__2,0.0,0.0,,True,64
hnc_wu2022,primary_outcome,logistic,1,1,4,tcn_fraction__3,0.11052081991685436,0.003605303856072821,-0.9999999999999998,True,64
hnc_wu2022,primary_outcome,logistic,1,1,4,tcn_fraction__4,0.08030182160203925,0.03506821787704939,0.9999999999999998,True,64
hnc_wu2022,primary_outcome,logistic,1,1,4,tcn_fraction__5,0.0,0.0,,True,64
hnc_wu2022,primary_outcome,logistic,1,2,0,tcn_fraction__1,0.02299860503130279,-0.0010901420348631567,1.0,True,62
hnc_wu2022,primary_outcome,logistic,1,2,0,tcn_fraction__2,0.030405557022644837,0.0015096165258448187,-1.0,True,62
hnc_wu2022,primary_outcome,logistic,1,2,0,tcn_fraction__3,0.0886950769742683,-0.0005507405537682838,-1.0,True,62
hnc_wu2022,primary_outcome,logistic,1,2,0,tcn_fraction__4,0.12428329028830343,-0.018225202086436892,1.0,True,62
hnc_wu2022,primary_outcome,logistic,1,2,0,tcn_fraction__5,0.0,0.0,,True,62
hnc_wu2022,primary_outcome,logistic,1,2,1,tcn_fraction__1,0.05773258747414445,-0.002065462344148589,1.0,True,61
hnc_wu2022,primary_outcome,logistic,1,2,1,tcn_fraction__2,0.04859057954458699,0.002529664075723905,-1.0,True,61
hnc_wu2022,primary_outcome,logistic,1,2,1,tcn_fraction__3,0.14541393739904093,-0.00623618802318261,-1.0,True,61
hnc_wu2022,primary_outcome,logistic,1,2,1,tcn_fraction__4,0.09412911293281981,0.015925314626773376,1.0,True,61
hnc_wu2022,primary_outcome,logistic,1,2,1,tcn_fraction__5,0.0,0.0,,True,61
hnc_wu2022,primary_outcome,logistic,1,2,2,tcn_fraction__1,0.055105052556920615,0.00814274254685049,1.0,True,56
hnc_wu2022,primary_outcome,logistic,1,2,2,tcn_fraction__2,0.04528334972459547,-0.006628822239619989,-1.0,True,56
hnc_wu2022,primary_outcome,logistic,1,2,2,tcn_fraction__3,0.08518798803647445,0.02558226709506433,-1.0,True,56
hnc_wu2022,primary_outcome,logistic,1,2,2,tcn_fraction__4,0.1153812229279687,0.01666483093614942,1.0,True,56
hnc_wu2022,primary_outcome,logistic,1,2,2,tcn_fraction__5,0.0,0.0,,True,56
hnc_wu2022,primary_outcome,logistic,1,2,3,tcn_fraction__1,0.0,0.0,,True,63
hnc_wu2022,primary_outcome,logistic,1,2,3,tcn_fraction__2,0.011836592708921363,-0.0013951215744376292,-1.0,True,63
hnc_wu2022,primary_outcome,logistic,1,2,3,tcn_fraction__3,0.09575403512122113,-0.03339159283475089,-1.0,True,63
hnc_wu2022,primary_outcome,logistic,1,2,3,tcn_fraction__4,0.13791144632596172,-0.019678290263261553,1.0,True,63
hnc_wu2022,primary_outcome,logistic,1,2,3,tcn_fraction__5,0.0,0.0,,True,63
hnc_wu2022,primary_outcome,logistic,1,2,4,tcn_fraction__1,0.06373841840321415,0.01735715924934295,1.0,True,66
hnc_wu2022,primary_outcome,logistic,1,2,4,tcn_fraction__2,0.010835584843181414,0.0018473312169368591,-1.0,True,66
hnc_wu2022,primary_outcome,logistic,1,2,4,tcn_fraction__3,0.08974565883293274,0.007690872687878808,-1.0,True,66
hnc_wu2022,primary_outcome,logistic,1,2,4,tcn_fraction__4,0.11229795530621867,0.004968164163612704,1.0,True,66
hnc_wu2022,primary_outcome,logistic,1,2,4,tcn_fraction__5,0.0,0.0,,True,66
hnc_wu2022,hpv_status,logistic,1,0,0,tcn_fraction__1,0.02108125461362612,0.0027938459178017323,-1.0,True,79
hnc_wu2022,hpv_status,logistic,1,0,0,tcn_fraction__2,0.20895947548367347,0.0007161362083428216,-1.0,True,79
hnc_wu2022,hpv_status,logistic,1,0,0,tcn_fraction__3,0.0,0.0,,True,79
