dataset,task,class,feature,seed,coefficient_mean,coefficient_sd,fold_selection_frequency,n_folds,selected
BC-Jackson2020,response,1,patch_quantile_0.25_expression__Fibronectin,2,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_quantile_0.25_expression__GATA3,0,0.05510904684063195,0.08510197541314189,0.4,5,False
BC-Jackson2020,response,1,patch_quantile_0.25_expression__GATA3,1,0.21807716775826638,0.20816814751004745,0.6,5,True
BC-Jackson2020,response,1,patch_quantile_0.25_expression__GATA3,2,0.15085237233558618,0.21729267558485638,0.4,5,False
BC-Jackson2020,response,1,patch_quantile_0.25_expression__Histone H3,0,-0.061291214527315764,0.10774468814131645,0.4,5,False
BC-Jackson2020,response,1,patch_quantile_0.25_expression__Histone H3,1,-0.028765815001946526,0.05032931463093999,0.4,5,False
BC-Jackson2020,response,1,patch_quantile_0.25_expression__Histone H3,2,-0.09732259597923396,0.09022061300114202,0.6,5,True
BC-Jackson2020,response,1,patch_quantile_0.25_expression__Keratin 14 (KRT14),0,-0.22107183704285602,0.2321707697140283,0.8,5,True
BC-Jackson2020,response,1,patch_quantile_0.25_expression__Keratin 14 (KRT14),1,-0.26790400890398713,0.29112616479536574,0.8,5,True
BC-Jackson2020,response,1,patch_quantile_0.25_expression__Keratin 14 (KRT14),2,-0.22311710697504705,0.32333881607739806,0.8,5,True
BC-Jackson2020,response,1,patch_quantile_0.25_expression__Ki-67,0,-0.1010216790639344,0.16894834234314218,0.6,5,True
