dataset,task,class,feature,seed,coefficient_mean,coefficient_sd,fold_selection_frequency,n_folds,selected
NSCLC-Aung2025,immunotherapy_response,1,tcn_fraction__3,0,-0.1567110609831268,0.2595157914423948,0.4,5,False
NSCLC-Aung2025,immunotherapy_response,1,tcn_fraction__3,1,-0.09017872065754601,0.20164574951423742,0.2,5,False
NSCLC-Aung2025,immunotherapy_response,1,tcn_fraction__3,2,-0.19712223129569786,0.3809836805975401,0.6,5,True
NSCLC-Aung2025,immunotherapy_response,1,tcn_fraction__4,0,0.029855436389258784,0.05106887516147675,0.4,5,False
NSCLC-Aung2025,immunotherapy_response,1,tcn_fraction__4,1,0.11706491913547348,0.11891472126440589,0.6,5,True
NSCLC-Aung2025,immunotherapy_response,1,tcn_fraction__4,2,0.10612988624214989,0.18425368810181378,0.6,5,True
NSCLC-Aung2025,immunotherapy_response,1,tcn_fraction__5,0,0.3425413813402468,0.23655459614342816,0.8,5,True
NSCLC-Aung2025,immunotherapy_response,1,tcn_fraction__5,1,0.4277913723632218,0.08658256322652914,1.0,5,True
NSCLC-Aung2025,immunotherapy_response,1,tcn_fraction__5,2,0.5846784376436538,0.7507892638659108,1.0,5,True
NSCLC-GNN-Hoebel2026,stage_binary,1,tcn_fraction__1,0,-0.022224278273866367,0.017439378567555345,0.8,5,True
NSCLC-GNN-Hoebel2026,stage_binary,1,tcn_fraction__1,1,-0.024858672797557775,0.025442740166903434,0.6,5,True
NSCLC-GNN-Hoebel2026,stage_binary,1,tcn_fraction__1,2,-0.017003413013840108,0.017154755678271048,0.6,5,True
NSCLC-GNN-Hoebel2026,stage_binary,1,tcn_fraction__2,0,0.1138161292328396,0.0379107823029636,1.0,5,True
NSCLC-GNN-Hoebel2026,stage_binary,1,tcn_fraction__2,1,0.11204299764466367,0.036717009275429376,1.0,5,True
NSCLC-GNN-Hoebel2026,stage_binary,1,tcn_fraction__2,2,0.11865041287449136,0.03401353850321086,1.0,5,True
NSCLC-GNN-Hoebel2026,stage_binary,1,tcn_fraction__3,0,-0.053612744661400334,0.03590161822754871,1.0,5,True
NSCLC-GNN-Hoebel2026,stage_binary,1,tcn_fraction__3,1,-0.05559542264170556,0.030761696462739907,1.0,5,True
NSCLC-GNN-Hoebel2026,stage_binary,1,tcn_fraction__3,2,-0.049503001176681945,0.01966397552182439,1.0,5,True
NSCLC-GNN-Hoebel2026,stage_binary,1,tcn_fraction__4,0,-0.0057360106995527505,0.012826109843866075,0.2,5,False
NSCLC-GNN-Hoebel2026,stage_binary,1,tcn_fraction__4,1,-0.007228404518498374,0.009994565739702851,0.4,5,False
NSCLC-GNN-Hoebel2026,stage_binary,1,tcn_fraction__4,2,-0.0022756194049628935,0.011579225318447814,0.4,5,False
NSCLC-GNN-Hoebel2026,stage_binary,1,tcn_fraction__5,0,0.05775590496009435,0.014200006025386049,1.0,5,True
NSCLC-GNN-Hoebel2026,stage_binary,1,tcn_fraction__5,1,0.056011509491679046,0.046162329273540484,1.0,5,True
NSCLC-GNN-Hoebel2026,stage_binary,1,tcn_fraction__5,2,0.061788983057150526,0.03512414629614766,0.8,5,True
NSCLC-ICI-Monkman2024,immunotherapy_response,1,tcn_fraction__1,0,-0.3188222380164503,0.19454363483967033,0.8,5,True
NSCLC-ICI-Monkman2024,immunotherapy_response,1,tcn_fraction__1,1,-0.2340722046211748,0.23267614513416704,0.8,5,True
NSCLC-ICI-Monkman2024,immunotherapy_response,1,tcn_fraction__1,2,-0.2290937759138393,0.12118460140584066,1.0,5,True
NSCLC-ICI-Monkman2024,immunotherapy_response,1,tcn_fraction__2,0,0.12175477202905993,0.18309638871186595,0.4,5,False
NSCLC-ICI-Monkman2024,immunotherapy_response,1,tcn_fraction__2,1,0.20658152076376268,0.2384962705711544,1.0,5,True
NSCLC-ICI-Monkman2024,immunotherapy_response,1,tcn_fraction__2,2,0.19496899621454586,0.19657178437858883,0.6,5,True
NSCLC-ICI-Monkman2024,immunotherapy_response,1,tcn_fraction__3,0,-0.2317406919596679,0.2240037974481897,0.8,5,True
NSCLC-ICI-Monkman2024,immunotherapy_response,1,tcn_fraction__3,1,-0.13074211309110018,0.17965741157857865,0.4,5,False
NSCLC-ICI-Monkman2024,immunotherapy_response,1,tcn_fraction__3,2,-0.10030300860132646,0.1326224544603366,0.6,5,True
NSCLC-ICI-Monkman2024,immunotherapy_response,1,tcn_fraction__4,0,0.0,0.0,0.0,5,False
NSCLC-ICI-Monkman2024,immunotherapy_response,1,tcn_fraction__4,1,0.00839385133437399,0.015500303802898107,0.4,5,False
NSCLC-ICI-Monkman2024,immunotherapy_response,1,tcn_fraction__4,2,0.058364701435862185,0.13050743989706742,0.2,5,False
NSCLC-ICI-Monkman2024,immunotherapy_response,1,tcn_fraction__5,0,0.12267396601840666,0.11743320375719055,0.8,5,True
NSCLC-ICI-Monkman2024,immunotherapy_response,1,tcn_fraction__5,1,0.2846635093110343,0.29682847281761804,0.6,5,True
NSCLC-ICI-Monkman2024,immunotherapy_response,1,tcn_fraction__5,2,0.21787818061767156,0.22576167092074584,0.8,5,True
TNBC-Wang2023,pCR_arm_C,1,tcn_fraction__1,0,0.011846235688409085,0.01849219902640329,0.8,5,True
TNBC-Wang2023,pCR_arm_C,1,tcn_fraction__1,1,0.024396873087992273,0.09567414898742181,0.8,5,True
TNBC-Wang2023,pCR_arm_C,1,tcn_fraction__1,2,-0.00020637749762078732,0.0008163217805017851,0.4,5,False
TNBC-Wang2023,pCR_arm_C,1,tcn_fraction__2,0,0.006517133701211259,0.03456155314735335,0.4,5,False
TNBC-Wang2023,pCR_arm_C,1,tcn_fraction__2,1,0.012684837739455345,0.032752971407398634,0.6,5,True
TNBC-Wang2023,pCR_arm_C,1,tcn_fraction__2,2,-0.011511632947107534,0.04433497137951253,0.6,5,True
TNBC-Wang2023,pCR_arm_C,1,tcn_fraction__3,0,-0.04897106081536209,0.06413946638207946,0.6,5,True
TNBC-Wang2023,pCR_arm_C,1,tcn_fraction__3,1,-0.0402688406679465,0.052576346584917374,0.8,5,True
TNBC-Wang2023,pCR_arm_C,1,tcn_fraction__3,2,-0.058423891763820276,0.03778234963868509,1.0,5,True
TNBC-Wang2023,pCR_arm_C,1,tcn_fraction__4,0,0.15980733074793765,0.08936731877813331,1.0,5,True
TNBC-Wang2023,pCR_arm_C,1,tcn_fraction__4,1,0.16933890444495714,0.07545637154381842,1.0,5,True
TNBC-Wang2023,pCR_arm_C,1,tcn_fraction__4,2,0.1506818331764384,0.02342234811641371,1.0,5,True
TNBC-Wang2023,pCR_arm_C,1,tcn_fraction__5,0,-0.028376147649373053,0.05952892421002337,0.8,5,True
TNBC-Wang2023,pCR_arm_C,1,tcn_fraction__5,1,-0.02714379807104005,0.06069537765437321,0.2,5,False
TNBC-Wang2023,pCR_arm_C,1,tcn_fraction__5,2,-0.04373639700745189,0.06138081918747732,1.0,5,True
TNBC-Wang2023,pCR_arm_CI,1,tcn_fraction__1,0,-0.11898074299419767,0.1344479450327901,0.6,5,True
TNBC-Wang2023,pCR_arm_CI,1,tcn_fraction__1,1,-0.1001376086256766,0.09421856081393204,0.8,5,True
TNBC-Wang2023,pCR_arm_CI,1,tcn_fraction__1,2,-0.1138800400128949,0.05364958958079504,1.0,5,True
TNBC-Wang2023,pCR_arm_CI,1,tcn_fraction__2,0,0.07889350698809262,0.08466992390719963,0.8,5,True
