dataset,task,class,feature,coefficient_mean,coefficient_sd,fold_selection_frequency,n_fold_models,seed_selection_frequency,bootstrap_coefficient_mean,bootstrap_coefficient_sd,ci_low,ci_high,n_bootstrap_fits,bootstrap_selection_frequency,direction,bootstrap_ci_direction
HNC-Wu2022,hpv_status,1,CD68,0.052277576008694725,0.1185342185862512,0.8,15,1.0,0.01651114136721176,0.2863370025530831,-0.6224021611212319,0.5940570935955037,3000,0.7823333333333333,positive,crosses zero
HNC-Wu2022,hpv_status,1,CD69,-0.21108692843101692,0.25429459590341974,0.6,15,1.0,-0.24764597224104007,0.46200868810678625,-1.5919555033245658,0.0,3000,0.3993333333333333,negative,crosses zero
HNC-Wu2022,hpv_status,1,CD8,0.9670634826375782,0.3257374145938059,1.0,15,1.0,1.1842786703898345,0.7796359392833041,0.0,2.845038082576609,3000,0.9323333333333333,positive,crosses zero
HNC-Wu2022,hpv_status,1,CollagenIV,-0.5400854221668219,0.3840959497021832,0.9333333333333333,15,1.0,-0.5330921214850368,0.5772785136232429,-1.9689325437544944,0.0,3000,0.7193333333333334,negative,crosses zero
HNC-Wu2022,hpv_status,1,DAPI,-0.3651299884446446,0.1799869454731883,1.0,15,1.0,-0.40160198726982926,0.3597188125555928,-1.1701920892158826,0.17091629665730504,3000,0.923,negative,crosses zero
HNC-Wu2022,hpv_status,1,FoxP3,0.24262352566442297,0.2528708911463643,1.0,15,1.0,0.1892866740875778,0.517409400334092,-0.9492396998736802,1.3095458699946663,3000,0.7533333333333333,positive,crosses zero
HNC-Wu2022,hpv_status,1,GranzymeB,-0.16330460295754182,0.21428616515160143,0.5333333333333333,15,0.3333333333333333,-0.22773702564580436,0.4246538049044883,-1.2361347778904495,0.5345267823190343,3000,0.6756666666666666,negative,crosses zero
HNC-Wu2022,hpv_status,1,HLA-DR,-0.040592243510799396,0.14168467243230418,0.6666666666666666,15,1.0,0.03271201854248912,0.45069665286304317,-0.8929276932581837,1.0534356370903317,3000,0.7293333333333333,negative,crosses zero
HNC-Wu2022,hpv_status,1,ICOS,-0.4178481710526193,0.5403300455698165,0.8,15,1.0,-0.28414396863879743,0.6721190024470595,-1.8467885299255946,0.8185594317055587,3000,0.6983333333333334,negative,crosses zero
HNC-Wu2022,hpv_status,1,Ki67,1.1324878216044962,0.2051437070489782,1.0,15,1.0,1.3389898644539533,0.47833722870439993,0.4729482316471298,2.3321454037231852,3000,0.9986666666666667,positive,positive
HNC-Wu2022,hpv_status,1,PD1,0.2157090941837597,0.3298129704875409,0.8,15,1.0,0.3050262151167061,0.5510714842669442,-0.473485644024601,1.8125794305410836,3000,0.6566666666666666,positive,crosses zero
HNC-Wu2022,hpv_status,1,PDL1,0.05691212454768471,0.11010752787786766,0.5333333333333333,15,0.6666666666666666,-0.04331619712038314,0.3607498747093607,-0.9600847875561027,0.6350236622334187,3000,0.6316666666666667,positive,crosses zero
HNC-Wu2022,hpv_status,1,PanCK,0.3122831137105792,0.18915766148117444,0.8666666666666667,15,1.0,0.290397126098436,0.4010130885357968,-0.436762620576827,1.153194308685783,3000,0.7933333333333333,positive,crosses zero
HNC-Wu2022,hpv_status,1,Podoplanin,-0.46719306968927404,0.24892303181296038,1.0,15,1.0,-0.5211999843038996,0.5595602631279031,-1.689202872256345,0.4708759014507115,3000,0.8923333333333333,negative,crosses zero
HNC-Wu2022,hpv_status,1,TMEM16A,0.029730385249866802,0.06599594449157416,0.26666666666666666,15,0.0,-0.010199062811830892,0.3627872248599484,-0.8754891575066974,0.7036029584728964,3000,0.47433333333333333,positive,crosses zero
HNC-Wu2022,hpv_status,1,Vimentin,0.009079945127307299,0.0649963235503774,0.6666666666666666,15,0.6666666666666666,0.02099245808188542,0.28433418785420317,-0.6022984628856582,0.6422531423227171,3000,0.778,positive,crosses zero
HNC-Wu2022,hpv_status,1,aSMA,0.3019407848463509,0.1795753758814231,1.0,15,1.0,0.35211302814264667,0.4646074340581679,-0.41580198229665777,1.4313942725314843,3000,0.809,positive,crosses zero
HNC-Wu2022,hpv_status,1,p16,0.005874033790289072,0.023817328580433377,0.13333333333333333,15,0.0,-0.004102613675354112,0.2372330671167704,-0.49989398329991935,0.6052153588113215,3000,0.33866666666666667,positive,crosses zero
LUAD-Sorin2023,progression,1,CD117,-0.1927127803001411,0.054653233473156884,1.0,15,1.0,-0.22953162661555426,0.19984845328006368,-0.6673233801595362,0.07950987257947062,3000,0.9563333333333334,negative,crosses zero
LUAD-Sorin2023,progression,1,CD11c,-0.019251277361673935,0.044280998661327245,0.5333333333333333,15,0.6666666666666666,-0.022219389294855833,0.2745261676352813,-0.6357140368102789,0.5197280504779216,3000,0.889,negative,crosses zero
LUAD-Sorin2023,progression,1,CD14,-0.08210444035099172,0.15243731472503358,0.7333333333333333,15,1.0,-0.16462256523660027,0.4092421528271813,-1.0978075918545447,0.5786684043623362,3000,0.8723333333333333,negative,crosses zero
LUAD-Sorin2023,progression,1,CD16,-0.08505866158931961,0.10042325251355992,0.8666666666666667,15,1.0,-0.07135624894046953,0.3389511379847874,-0.7542277792158721,0.6125902640723867,3000,0.8803333333333333,negative,crosses zero
LUAD-Sorin2023,progression,1,CD163,-0.003074027376949506,0.1260219074869236,0.9333333333333333,15,1.0,0.014771393161791675,0.36122595246482503,-0.7123778548591698,0.7680910110283572,3000,0.897,negative,crosses zero
