dataset,task,class,feature,seed,coefficient_mean,coefficient_sd,fold_selection_frequency,n_folds,selected
BC-Jackson2020,response,1,cleaved PARP,1,-0.14655686950397367,0.2208732075306886,0.6,5,True
BC-Jackson2020,response,1,cleaved PARP,2,-0.09097245439340532,0.10018294891951117,0.6,5,True
BC-Jackson2020,response,1,p53,0,-0.16735798526191759,0.23623217365336238,0.4,5,False
BC-Jackson2020,response,1,p53,1,-0.13757005954296556,0.1900261261521185,0.4,5,False
BC-Jackson2020,response,1,p53,2,-0.21303739326234133,0.27028977446778885,0.6,5,True
BC-Jackson2020,response,1,pan Cytokeratin,0,-0.6036783039216104,0.18621730249325438,1.0,5,True
BC-Jackson2020,response,1,pan Cytokeratin,1,-0.6330417440179046,0.39442295624464196,1.0,5,True
BC-Jackson2020,response,1,pan Cytokeratin,2,-0.5558637262423417,0.25312576816262194,1.0,5,True
BC-Jackson2020,response,1,phospho-Histone,0,0.11778097679194961,0.10646954284561871,0.8,5,True
BC-Jackson2020,response,1,phospho-Histone,1,0.13741288489399844,0.1272785173403904,0.8,5,True
BC-Jackson2020,response,1,phospho-Histone,2,0.13444050781951727,0.16442828299125078,0.6,5,True
BC-Jackson2020,response,1,phospho-S6,0,0.070359402864276,0.13186044356854912,0.8,5,True
BC-Jackson2020,response,1,phospho-S6,1,0.040540505153488116,0.03403114838483622,0.8,5,True
BC-Jackson2020,response,1,phospho-S6,2,0.05915295843064581,0.10392586184276785,0.6,5,True
BC-Jackson2020,response,1,phospho-mTOR,0,-0.2956767418718754,0.19054836926097368,0.8,5,True
BC-Jackson2020,response,1,phospho-mTOR,1,-0.26817960032331767,0.17948525082978073,1.0,5,True
BC-Jackson2020,response,1,phospho-mTOR,2,-0.2707635473788344,0.31159236455852746,0.6,5,True
BC-Jackson2020,response,1,vWF,0,0.1158270352070326,0.19614397285953125,0.4,5,False
BC-Jackson2020,response,1,vWF,1,0.12026309515702353,0.2569217685340492,0.6,5,True
BC-Jackson2020,response,1,vWF,2,0.13498186833920672,0.29654471990787873,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2+,CD20,0,0.4773386117758173,0.21575989042543275,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,CD20,1,0.4599265622225711,0.3111978716347475,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,CD20,2,0.5100750328281578,0.43374338480545477,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,CD3,0,0.0553921024700589,0.13954646564314876,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2+,CD3,1,0.04664373625670717,0.21777032182743514,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2+,CD3,2,0.0176927973972324,0.025380036218040202,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2+,CD44,0,0.00851485458056817,0.08795324068879233,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2+,CD44,1,0.026537713678257007,0.0317431783314603,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2+,CD44,2,0.12443118278066181,0.30493734800023087,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2+,CD45,0,-0.9220457164079437,0.2184554310446199,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,CD45,1,-0.8408740106431681,0.5755509131906896,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,CD45,2,-0.813095089135334,0.3773798482958461,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,CD68,0,-0.05517695603570143,0.06450803890710045,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2+,CD68,1,-0.08229384526942697,0.09684057033772266,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2+,CD68,2,-0.2872602510598348,0.5680846681383539,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2+,Carbonic Anhydrase IX,0,-0.11817896209999786,0.10454132693221843,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,Carbonic Anhydrase IX,1,-0.19374781808208835,0.2887186235773526,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2+,Carbonic Anhydrase IX,2,-0.1368019502912848,0.21496543771500728,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2+,Cytokeratin 19,0,-0.5831334566330528,0.2767165728480822,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,Cytokeratin 19,1,-0.47816101386502774,0.09311426761992486,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,Cytokeratin 19,2,-0.5804037237601276,0.24160161566160399,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,Cytokeratin 5,0,-0.1398780034175206,0.28053570910581266,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2+,Cytokeratin 5,1,-0.20284141492409166,0.43898800422120915,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2+,Cytokeratin 5,2,-0.146336036932453,0.2837779849603586,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2+,Cytokeratin 7,0,-0.8151769637919791,0.4816954130008757,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,Cytokeratin 7,1,-0.8088921049993916,0.48041093831173626,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,Cytokeratin 7,2,-0.6725665742665099,0.18891728274073416,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,Cytokeratin 8/18,0,0.21803302356036536,0.14196182253036266,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2+,Cytokeratin 8/18,1,0.15050938261272942,0.20618675272730333,0.4,5,False
