dataset,task,class,feature,seed,coefficient_mean,coefficient_sd,fold_selection_frequency,n_folds,selected
BC-Jackson2020,clinical_type,HR+HER2+,composition__T & B cells,2,-0.06213655411846969,0.13813403657089132,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2+,composition__T cell,0,-0.01091251498636438,0.024401125314995945,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2+,composition__T cell,1,-0.00044521456075054326,0.0009955300224109246,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2+,composition__T cell,2,0.012453837976059989,0.05946914520213209,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2+,composition__Tumor (Apoptotic),0,-0.11026661098016984,0.12557937893901258,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2+,composition__Tumor (Apoptotic),1,-0.15996392747200416,0.248887036761747,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2+,composition__Tumor (Apoptotic),2,-0.06016597655580155,0.05501724192286754,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2+,composition__Tumor (Basal CK),0,-0.2725368364021563,0.40388570371470456,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2+,composition__Tumor (Basal CK),1,-0.24417854197693392,0.21158516048490433,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2+,composition__Tumor (Basal CK),2,-0.20753536809895948,0.13678870224996767,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,composition__Tumor (CK lo HR hi p53+),0,-0.05809065283980456,0.1298946486071442,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2+,composition__Tumor (CK lo HR hi p53+),1,-0.07523943396094761,0.10241293443452981,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2+,composition__Tumor (CK lo HR hi p53+),2,-0.10726540025226469,0.15675400530630873,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2+,composition__Tumor (CK lo HR lo),0,-0.06327214521945307,0.14148081779293542,0.2,5,False
