dataset,task,scheme,model,class,seed,fold,feature,mean_abs_shap,mean_shap,value_shap_spearman,top_feature,n_explained_regions
bc_jackson2020,OS,cv,cox,risk,0,3,Tumor (CK+ HR lo),0.025381815785368987,0.004706301130044752,1.0,True,73
bc_jackson2020,OS,cv,cox,risk,0,3,Tumor (CK+ HR+),0.005024296552403529,-0.0029984585235856495,1.0,False,73
bc_jackson2020,OS,cv,cox,risk,0,3,Tumor (CK7+ CK hi Ecadh hi),0.005794888509322394,8.110879647101246e-05,-1.0,True,73
bc_jackson2020,OS,cv,cox,risk,0,3,Tumor (CK7+),0.09935813694523236,-0.0007537916951960837,-1.0,True,73
bc_jackson2020,OS,cv,cox,risk,0,3,Tumor (Epithelial low),0.1141180217978087,0.033432811310399185,1.0,True,73
bc_jackson2020,OS,cv,cox,risk,0,3,Tumor (Hypoxic),0.06405132538651982,0.009658655691993248,1.0,True,73
bc_jackson2020,OS,cv,cox,risk,0,3,Tumor (Myoepithelial),0.016624465293316786,-0.0003276827765081108,-1.0,True,73
bc_jackson2020,OS,cv,cox,risk,0,3,Tumor (Proliferative),0.07268219801636944,0.005120305269262574,1.0,True,73
bc_jackson2020,OS,cv,cox,risk,0,3,Tumor (p53+ EGFR+),0.027497047977041097,-0.0038457699683881364,1.0,True,73
bc_jackson2020,OS,cv,cox,risk,0,4,B cell,0.026289703287368297,-0.0028655856933055696,-1.0,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,Endothelial,0.02944871826542217,-0.0012833470256664614,-0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,Macrophage,0.015950496904125852,0.000272418423061385,1.0,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,Stroma (Fibronectin hi),0.02846245435567165,-0.012462331908562302,1.0,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,Stroma (Large elongated),0.048783360009340894,-0.01152913018536348,0.9999999999999999,True,75
