dataset,task,class,feature,coefficient_mean,coefficient_sd,fold_selection_frequency,n_fold_models,seed_selection_frequency,bootstrap_coefficient_mean,bootstrap_coefficient_sd,ci_low,ci_high,n_bootstrap_fits,bootstrap_selection_frequency,direction,bootstrap_ci_direction
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_expression__Keratin 14 (KRT14),0.006944835975558137,0.026897234075478806,0.06666666666666667,15,0.0,0.041249470531028024,0.15814441126780637,-0.04012379212578255,0.5319901703675907,3000,0.17566666666666667,positive,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_expression__Ki-67,-0.2987876489140822,0.22883004424489278,0.7333333333333333,15,1.0,-0.3007605949148182,0.33584027901061375,-1.0836497729578602,0.0,3000,0.6626666666666666,negative,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_expression__Progesterone Receptor A/B,0.07147064963473601,0.1452354833959434,0.3333333333333333,15,0.0,0.20338639135412226,0.3419885215718674,0.0,1.1859550104834216,3000,0.426,positive,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_expression__SMA,0.25250287489748063,0.24838223725709,0.8,15,1.0,0.20687266729045264,0.3121237658047863,0.0,1.0731491231272592,3000,0.49433333333333335,positive,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_expression__Slug,-0.0012732266426503627,0.004931185582932438,0.06666666666666667,15,0.0,0.007957385710407612,0.13994744896049796,-0.2856516135961022,0.37679323303576423,3000,0.24133333333333334,negative,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_expression__Twist,-0.006225404848474706,0.02411088930154144,0.06666666666666667,15,0.0,0.0003791326229358276,0.13492188746990294,-0.31612682282312177,0.36084481448472017,3000,0.22733333333333333,negative,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_expression__Vimentin,0.10500644710302058,0.11506483648580094,0.6666666666666666,15,1.0,0.06153866870139756,0.14668614188331425,0.0,0.5107125513997877,3000,0.284,positive,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_expression__c-Myc,0.056617719757047644,0.08139393270288843,0.5333333333333333,15,0.6666666666666666,0.0832788603752554,0.18247127113721173,0.0,0.6396706728614592,3000,0.30366666666666664,positive,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_expression__c-erbB-2 - Her2,-0.3589575609375778,0.24498160275980443,0.8666666666666667,15,1.0,-0.2279774765513666,0.2974673994100242,-0.9855912472673763,0.0,3000,0.561,negative,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_expression__cleaved PARP,-0.007653115212232323,0.029640387763582427,0.06666666666666667,15,0.0,-0.007235685850770538,0.0887680936704178,-0.2577416602519945,0.1579863787957335,3000,0.166,negative,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_expression__p53,-0.18959111329250328,0.19813450564206866,0.7333333333333333,15,0.6666666666666666,-0.11955909467728215,0.22189977766591154,-0.7712570202160625,0.0,3000,0.369,negative,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_expression__pan Cytokeratin,0.0,0.0,0.0,15,0.0,0.020191023041286494,0.11143534111090048,-0.0020419751009744837,0.3425428114087024,3000,0.13966666666666666,not selected,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_expression__phospho-Histone,0.3203965303108853,0.29118209341720586,0.6666666666666666,15,1.0,0.24693517716786698,0.29504400494443267,0.0,0.9763087263819458,3000,0.6333333333333333,positive,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_expression__phospho-S6,-0.025511184440630486,0.06909187090333534,0.2,15,0.0,-0.01891889167869805,0.1160180104969678,-0.3631784476574784,0.17434097596432555,3000,0.21233333333333335,negative,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_expression__phospho-mTOR,-0.005835844503616531,0.022602128573562915,0.06666666666666667,15,0.0,-0.0169744313244641,0.10235097947368238,-0.29955087862343033,0.07271114113292151,3000,0.158,negative,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_expression__vWF,0.0640244972905816,0.14899617336198215,0.26666666666666666,15,0.0,0.040023314321694335,0.1270286678290591,0.0,0.4679308901082747,3000,0.16333333333333333,positive,crosses zero
BC-Jackson2020,clinical_type,HR-HER2+,patch_max_composition__B cell,0.7863042480596801,0.4769943242583424,0.8666666666666667,15,1.0,0.3839823956186812,0.46352068456024287,0.0,1.4202246591932266,3000,0.5383333333333333,positive,crosses zero
