dataset,task,class,feature,seed,coefficient_mean,coefficient_sd,fold_selection_frequency,n_folds,selected
BC-Jackson2020,clinical_type,HR+HER2-,utag_0003,1,-0.029385267570614815,0.16939029871085626,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2-,utag_0003,2,-0.0422797828912735,0.09454046861882015,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,utag_0004,0,0.11563656134530902,0.18442356233811014,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2-,utag_0004,1,0.08192582277115434,0.0967512961091237,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2-,utag_0004,2,0.08995676189661025,0.1422851831234447,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,utag_0005,0,-0.0040680901147425175,0.08171251811958295,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,utag_0005,1,0.1252939671278,0.1880417431641535,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,utag_0005,2,0.24610035810619593,0.2714563838973383,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2-,utag_0006,0,-0.005373721942305565,0.14690594706563423,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2-,utag_0006,1,0.05110150426626205,0.3901311195166376,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2-,utag_0006,2,-0.03732542097568512,0.35550432249199354,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2-,utag_0007,0,0.15060979425907134,0.4155998270017992,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,utag_0007,1,0.14084525033831596,0.22963064709409278,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,utag_0007,2,0.0650888741016388,0.45530247788462896,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,utag_0008,0,0.0994807779788971,0.24751175424983737,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2-,utag_0008,1,-0.011982052028179169,0.1431808883338138,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2-,utag_0008,2,0.01871414892375469,0.20523943416468882,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,utag_0009,0,0.08374088406562805,0.22115990202429123,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2-,utag_0009,1,-0.10113460123538971,0.18742462721891917,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,utag_0009,2,0.04353947341442108,0.1453545984033671,0.6,5,True
BC-Jackson2020,clinical_type,HR-HER2+,utag_0000,0,0.025295180082321168,0.2573026968340529,0.8,5,True
BC-Jackson2020,clinical_type,HR-HER2+,utag_0000,1,0.17245177626609803,0.11659681957418219,0.8,5,True
BC-Jackson2020,clinical_type,HR-HER2+,utag_0000,2,0.17741276174783707,0.27487063706767234,0.8,5,True
BC-Jackson2020,clinical_type,HR-HER2+,utag_0001,0,0.027646624995395542,0.232183675173865,0.8,5,True
BC-Jackson2020,clinical_type,HR-HER2+,utag_0001,1,-0.07221447725314648,0.14167460818008681,1.0,5,True
BC-Jackson2020,clinical_type,HR-HER2+,utag_0001,2,0.035470235720276834,0.09709012646115917,0.6,5,True
BC-Jackson2020,clinical_type,HR-HER2+,utag_0002,0,0.009837573766708374,0.08796044764432691,0.8,5,True
BC-Jackson2020,clinical_type,HR-HER2+,utag_0002,1,-0.012217860668897629,0.08575244153285953,0.8,5,True
BC-Jackson2020,clinical_type,HR-HER2+,utag_0002,2,-0.11566533893346786,0.2799176677706332,1.0,5,True
BC-Jackson2020,clinical_type,HR-HER2+,utag_0003,0,0.15995261073112488,0.43208734386281794,1.0,5,True
