dataset,task,seed,fold,lambda,n_train,n_val,class,feature,coefficient,selected
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2+,Macrophage,-0.14681968180133056,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2+,Stroma (Fibronectin hi),0.04512252606419195,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2+,Stroma (Large elongated),0.03496366026024307,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2+,Stroma (SMA hi Vimentin hi),-1.3423824119960388,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2+,Stroma (Small circular),0.10175107388201604,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2+,Stroma (Small elongated),0.23466874246990446,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2+,Stroma (Vimentin hi),0.1948937605084725,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2+,T & B cells,0.10581372513394158,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2+,T cell,-0.010532551880975132,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2+,Tumor (Apoptotic),-0.06271672879514487,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2+,Tumor (Basal CK),-0.6372616475453073,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2+,Tumor (CK lo HR hi p53+),0.0,False
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2+,Tumor (CK lo HR lo),0.0,False
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2+,Tumor (CK+ HR hi),0.528909859070719,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2+,Tumor (CK+ HR lo),0.8440420998590955,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2+,Tumor (CK+ HR+),0.2371944922078636,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2+,Tumor (CK7+ CK hi Ecadh hi),-0.0012055760632723408,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2+,Tumor (CK7+),-0.9559453916508585,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2+,Tumor (Epithelial low),-0.006405603053439389,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2+,Tumor (Hypoxic),-0.10444770466831584,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2+,Tumor (Myoepithelial),0.14056392811716964,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2+,Tumor (Proliferative),0.0,False
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2+,Tumor (p53+ EGFR+),0.0,False
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2-,B cell,-0.226217029111423,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2-,Endothelial,0.0,False
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2-,Macrophage,-0.10927665201809465,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2-,Stroma (Fibronectin hi),-0.1395059203440271,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2-,Stroma (Large elongated),-0.11358174021229496,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2-,Stroma (SMA hi Vimentin hi),0.04306730895255401,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2-,Stroma (Small circular),-0.08324783732796878,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2-,Stroma (Small elongated),-0.02995187819106688,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2-,Stroma (Vimentin hi),0.0,False
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2-,T & B cells,0.0,False
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2-,T cell,-0.3272260323643324,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2-,Tumor (Apoptotic),0.02883221157057212,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2-,Tumor (Basal CK),-0.0027405024032808437,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2-,Tumor (CK lo HR hi p53+),0.22034050012895307,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2-,Tumor (CK lo HR lo),0.0,False
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2-,Tumor (CK+ HR hi),0.8110663259999039,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2-,Tumor (CK+ HR lo),1.2682364634178238,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2-,Tumor (CK+ HR+),-0.0967197891794444,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2-,Tumor (CK7+ CK hi Ecadh hi),0.2047366653475346,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2-,Tumor (CK7+),0.25037251300568686,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2-,Tumor (Epithelial low),0.04437349542752215,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2-,Tumor (Hypoxic),-0.06267933322493455,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2-,Tumor (Myoepithelial),0.026255061826236582,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2-,Tumor (Proliferative),-0.5927721698706789,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR+HER2-,Tumor (p53+ EGFR+),0.0,False
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR-HER2+,B cell,0.1639491858259661,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR-HER2+,Endothelial,0.0,False
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR-HER2+,Macrophage,0.087662816179186,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR-HER2+,Stroma (Fibronectin hi),0.2370952813939689,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR-HER2+,Stroma (Large elongated),0.0,False
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR-HER2+,Stroma (SMA hi Vimentin hi),0.043571427868801124,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR-HER2+,Stroma (Small circular),-0.17825629939237211,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR-HER2+,Stroma (Small elongated),-0.02374577533277515,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR-HER2+,Stroma (Vimentin hi),-0.0004211791370758966,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR-HER2+,T & B cells,0.008142579333864159,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR-HER2+,T cell,0.2963279318257052,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR-HER2+,Tumor (Apoptotic),-0.14066690137211577,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR-HER2+,Tumor (Basal CK),0.3389644470317435,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR-HER2+,Tumor (CK lo HR hi p53+),0.0,False
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR-HER2+,Tumor (CK lo HR lo),0.04931815710319798,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR-HER2+,Tumor (CK+ HR hi),-0.9315773738920597,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR-HER2+,Tumor (CK+ HR lo),-1.948270233831304,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR-HER2+,Tumor (CK+ HR+),0.11848229012756065,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR-HER2+,Tumor (CK7+ CK hi Ecadh hi),-0.5107654396361366,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR-HER2+,Tumor (CK7+),0.8474230522791204,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR-HER2+,Tumor (Epithelial low),0.33327064696852515,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR-HER2+,Tumor (Hypoxic),0.2948181767781426,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR-HER2+,Tumor (Myoepithelial),-0.702451227527789,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR-HER2+,Tumor (Proliferative),0.0,False
BC-Jackson2020,clinical_type,0,4,1.0,302,68,HR-HER2+,Tumor (p53+ EGFR+),0.0,False
BC-Jackson2020,clinical_type,0,4,1.0,302,68,TripleNeg,B cell,0.05711151379212442,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,TripleNeg,Endothelial,0.07717616459875695,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,TripleNeg,Macrophage,0.17770346304204254,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,TripleNeg,Stroma (Fibronectin hi),-0.13024847624238525,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,TripleNeg,Stroma (Large elongated),0.0,False
BC-Jackson2020,clinical_type,0,4,1.0,302,68,TripleNeg,Stroma (SMA hi Vimentin hi),-0.005807924380188867,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,TripleNeg,Stroma (Small circular),0.1566341439437922,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,TripleNeg,Stroma (Small elongated),0.021813698476294843,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,TripleNeg,Stroma (Vimentin hi),0.0,False
BC-Jackson2020,clinical_type,0,4,1.0,302,68,TripleNeg,T & B cells,-0.2078681282023302,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,TripleNeg,T cell,0.047865440653978276,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,TripleNeg,Tumor (Apoptotic),0.372100334555752,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,TripleNeg,Tumor (Basal CK),0.14345633000196745,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,TripleNeg,Tumor (CK lo HR hi p53+),0.0,False
BC-Jackson2020,clinical_type,0,4,1.0,302,68,TripleNeg,Tumor (CK lo HR lo),-0.8007743852615227,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,TripleNeg,Tumor (CK+ HR hi),-0.40877978880288784,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,TripleNeg,Tumor (CK+ HR lo),-0.12802738815966175,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,TripleNeg,Tumor (CK+ HR+),-0.2217300366057528,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,TripleNeg,Tumor (CK7+ CK hi Ecadh hi),0.004494880583742487,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,TripleNeg,Tumor (CK7+),-0.11353258478996706,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,TripleNeg,Tumor (Epithelial low),-0.1864126887909088,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,TripleNeg,Tumor (Hypoxic),0.008916072944244128,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,TripleNeg,Tumor (Myoepithelial),-0.0051523386049484995,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,TripleNeg,Tumor (Proliferative),0.25667632922956746,True
BC-Jackson2020,clinical_type,0,4,1.0,302,68,TripleNeg,Tumor (p53+ EGFR+),1.3084772118519168,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2+,B cell,-0.007115785631049017,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2+,Endothelial,-0.5134278891932044,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2+,Macrophage,-1.6139916353449185e-05,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2+,Stroma (Fibronectin hi),0.0,False
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2+,Stroma (Large elongated),0.0674973986219659,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2+,Stroma (SMA hi Vimentin hi),-0.28486267138648796,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2+,Stroma (Small circular),0.0002929674037203412,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2+,Stroma (Small elongated),0.3396635383891024,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2+,Stroma (Vimentin hi),0.19566463003060605,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2+,T & B cells,0.03300629425532177,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2+,T cell,-0.004695331013786133,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2+,Tumor (Apoptotic),-0.11561740227197372,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2+,Tumor (Basal CK),-0.10312467703235519,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2+,Tumor (CK lo HR hi p53+),0.0,False
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2+,Tumor (CK lo HR lo),0.17772149886494026,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2+,Tumor (CK+ HR hi),3.751767673871117e-05,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2+,Tumor (CK+ HR lo),0.0,False
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2+,Tumor (CK+ HR+),0.32599052780345494,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2+,Tumor (CK7+ CK hi Ecadh hi),-0.00033886099274156063,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2+,Tumor (CK7+),-1.2869235114221573,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2+,Tumor (Epithelial low),-0.05087974588863812,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2+,Tumor (Hypoxic),-0.01672560307963046,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2+,Tumor (Myoepithelial),0.11319136527763998,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2+,Tumor (Proliferative),-4.7368725308489536e-05,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2+,Tumor (p53+ EGFR+),0.0,False
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2-,B cell,-0.50051631941751,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2-,Endothelial,-0.002946430845629227,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2-,Macrophage,-0.18035117884417443,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2-,Stroma (Fibronectin hi),-0.18724572508047177,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2-,Stroma (Large elongated),-0.1490121293995814,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2-,Stroma (SMA hi Vimentin hi),0.2000933234967516,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2-,Stroma (Small circular),-0.18720292598591545,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2-,Stroma (Small elongated),0.001405733915132196,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2-,Stroma (Vimentin hi),0.12732855939352836,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2-,T & B cells,-0.013147979233513834,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2-,T cell,-0.22414009905925153,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2-,Tumor (Apoptotic),0.0,False
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2-,Tumor (Basal CK),-0.1498031885297779,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2-,Tumor (CK lo HR hi p53+),0.2107895592134366,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2-,Tumor (CK lo HR lo),-0.005120358564070919,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2-,Tumor (CK+ HR hi),0.6186281160446588,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2-,Tumor (CK+ HR lo),0.3859957490138041,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2-,Tumor (CK+ HR+),0.0,False
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2-,Tumor (CK7+ CK hi Ecadh hi),0.15568418431517847,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2-,Tumor (CK7+),1.0911945481759104,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2-,Tumor (Epithelial low),0.014773282960591225,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2-,Tumor (Hypoxic),-0.0005400928193839961,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2-,Tumor (Myoepithelial),-0.0023752896577001895,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2-,Tumor (Proliferative),-0.8722498432602916,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR+HER2-,Tumor (p53+ EGFR+),0.0,False
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR-HER2+,B cell,0.24497796076523307,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR-HER2+,Endothelial,0.3237522693045371,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR-HER2+,Macrophage,-7.377421742382183e-05,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR-HER2+,Stroma (Fibronectin hi),0.2647208793649533,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR-HER2+,Stroma (Large elongated),0.0,False
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR-HER2+,Stroma (SMA hi Vimentin hi),0.2611589228792184,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR-HER2+,Stroma (Small circular),-0.002330483160854391,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR-HER2+,Stroma (Small elongated),-0.04365223426340893,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR-HER2+,Stroma (Vimentin hi),-0.4107446716794537,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR-HER2+,T & B cells,0.1476122875072525,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR-HER2+,T cell,0.5707369219091113,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR-HER2+,Tumor (Apoptotic),-0.0017624300729942378,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR-HER2+,Tumor (Basal CK),0.5711152705123298,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR-HER2+,Tumor (CK lo HR hi p53+),0.0,False
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR-HER2+,Tumor (CK lo HR lo),0.3171821160500371,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR-HER2+,Tumor (CK+ HR hi),-0.0036771367256231485,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR-HER2+,Tumor (CK+ HR lo),-1.7402332976014592,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR-HER2+,Tumor (CK+ HR+),-0.02362454410085528,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR-HER2+,Tumor (CK7+ CK hi Ecadh hi),-0.20922626107338013,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR-HER2+,Tumor (CK7+),2.078703011545427,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR-HER2+,Tumor (Epithelial low),0.48059320476095074,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR-HER2+,Tumor (Hypoxic),0.39450101246431024,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR-HER2+,Tumor (Myoepithelial),-0.6258909285944017,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR-HER2+,Tumor (Proliferative),0.0021867086246236734,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,HR-HER2+,Tumor (p53+ EGFR+),-1.2783011219319313e-05,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,TripleNeg,B cell,0.04693290568001919,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,TripleNeg,Endothelial,0.1030131254340345,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,TripleNeg,Macrophage,0.18588842527008842,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,TripleNeg,Stroma (Fibronectin hi),6.321948610802327e-05,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,TripleNeg,Stroma (Large elongated),-0.0021873531041200233,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,TripleNeg,Stroma (SMA hi Vimentin hi),-0.15189022934904323,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,TripleNeg,Stroma (Small circular),0.08722049921812021,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,TripleNeg,Stroma (Small elongated),-0.08507806193656345,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,TripleNeg,Stroma (Vimentin hi),-0.07337882103849866,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,TripleNeg,T & B cells,-0.3289455581094716,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,TripleNeg,T cell,0.07314556638391322,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,TripleNeg,Tumor (Apoptotic),0.1864879050092822,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,TripleNeg,Tumor (Basal CK),0.012969910802001876,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,TripleNeg,Tumor (CK lo HR hi p53+),0.0,False
BC-Jackson2020,clinical_type,1,0,1.0,295,75,TripleNeg,Tumor (CK lo HR lo),-0.690743798142052,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,TripleNeg,Tumor (CK+ HR hi),-0.5087689375976638,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,TripleNeg,Tumor (CK+ HR lo),4.8225488886178224e-05,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,TripleNeg,Tumor (CK+ HR+),4.782920600170798e-06,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,TripleNeg,Tumor (CK7+ CK hi Ecadh hi),0.0059915260535021025,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,TripleNeg,Tumor (CK7+),-1.8604847059225242,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,TripleNeg,Tumor (Epithelial low),-0.11814311309562803,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,TripleNeg,Tumor (Hypoxic),0.00659225367285402,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,TripleNeg,Tumor (Myoepithelial),0.028767421085967436,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,TripleNeg,Tumor (Proliferative),0.24026756982843084,True
BC-Jackson2020,clinical_type,1,0,1.0,295,75,TripleNeg,Tumor (p53+ EGFR+),0.9829600619671054,True
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2+,B cell,-0.003316080524394778,True
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2+,Endothelial,-0.007116156977418523,True
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2+,Macrophage,-0.13639679743269031,True
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2+,Stroma (Fibronectin hi),-0.001999008981929582,True
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2+,Stroma (Large elongated),0.0023300981776980673,True
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2+,Stroma (SMA hi Vimentin hi),-0.3872242630661436,True
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2+,Stroma (Small circular),0.0,False
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2+,Stroma (Small elongated),0.5302839750053284,True
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2+,Stroma (Vimentin hi),0.08875004934166725,True
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2+,T & B cells,0.1368224046367108,True
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2+,T cell,-0.09454003035449313,True
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2+,Tumor (Apoptotic),0.0,False
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2+,Tumor (Basal CK),-0.3946790966572083,True
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2+,Tumor (CK lo HR hi p53+),0.0,False
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2+,Tumor (CK lo HR lo),0.0,False
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2+,Tumor (CK+ HR hi),0.1402703839922587,True
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2+,Tumor (CK+ HR lo),0.0,False
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2+,Tumor (CK+ HR+),0.1231407734935798,True
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2+,Tumor (CK7+ CK hi Ecadh hi),-0.004919954274851778,True
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2+,Tumor (CK7+),-0.9973675208425509,True
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2+,Tumor (Epithelial low),-0.12376282134909602,True
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2+,Tumor (Hypoxic),-0.10797288714618478,True
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2+,Tumor (Myoepithelial),0.003054924329595995,True
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2+,Tumor (Proliferative),0.0,False
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2+,Tumor (p53+ EGFR+),0.0,False
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2-,B cell,-0.06212553899147824,True
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2-,Endothelial,0.007824868446005825,True
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2-,Macrophage,-3.1342361647476505e-06,True
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2-,Stroma (Fibronectin hi),-0.3010151881731838,True
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2-,Stroma (Large elongated),-0.10944579693833606,True
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2-,Stroma (SMA hi Vimentin hi),0.06821299879156967,True
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2-,Stroma (Small circular),0.05729584476428719,True
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2-,Stroma (Small elongated),0.0,False
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2-,Stroma (Vimentin hi),-0.20543162850972638,True
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2-,T & B cells,0.0,False
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2-,T cell,-0.24017120876641543,True
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2-,Tumor (Apoptotic),-0.00017035849095575555,True
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2-,Tumor (Basal CK),-0.025984042764573802,True
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2-,Tumor (CK lo HR hi p53+),0.23519946129116306,True
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2-,Tumor (CK lo HR lo),0.0,False
BC-Jackson2020,clinical_type,1,1,1.0,288,82,HR+HER2-,Tumor (CK+ HR hi),0.7402174898461471,True
