dataset,task,scheme,model,class,feature,mean_abs_shap,sd_abs_shap,mean_shap,value_shap_spearman,top_fold_frequency,n_fold_models,n_explained_regions,direction_consistency,direction
bc_metabric_ali2020,DSS,cv,cox,risk,CD20,0.06419517721587556,0.024074173423339805,0.0008310856104728222,-1.0,0.9333333333333333,15,1596,1.0,higher value decreases prediction
bc_metabric_ali2020,DSS,cv,cox,risk,pS6,0.06329754267987138,0.025205449473458073,-0.0006713041527503057,-1.0,0.8666666666666667,15,1596,1.0,higher value decreases prediction
bc_metabric_ali2020,DSS,cv,cox,risk,ER,0.061758319546844125,0.021688242447568274,-0.000856501609444922,-1.0,0.9333333333333333,15,1596,1.0,higher value decreases prediction
bc_metabric_ali2020,DSS,cv,cox,risk,Twist,0.06127290667957416,0.025007228017905867,-0.000963645724650427,-1.0,0.8,15,1596,1.0,higher value decreases prediction
bc_metabric_ali2020,DSS,cv,cox,risk,Slug,0.060282224069915374,0.01436640341261678,-5.898667561483534e-05,1.0,0.9333333333333333,15,1596,1.0,higher value increases prediction
bc_metabric_ali2020,DSS,cv,cox,risk,CD68,0.05268678282029807,0.03357869185333314,0.002637714322494614,1.0,0.6,15,1596,1.0,higher value increases prediction
bc_metabric_ali2020,DSS,cv,cox,risk,c_PARP_c_Casp3,0.04946614071460447,0.01869977773059363,-0.0012637252546839682,1.0,0.6666666666666666,15,1596,1.0,higher value increases prediction
bc_metabric_ali2020,DSS,cv,cox,risk,HH3_total,0.048710731569330076,0.023108988466573607,0.0006080740737559189,0.8666666666666667,0.7333333333333333,15,1596,0.9333333333333333,higher value increases prediction
bc_metabric_ali2020,DSS,cv,cox,risk,H3K27me3,0.046717406266967534,0.015101388206904239,0.0012477642451007456,-1.0,0.5333333333333333,15,1596,1.0,higher value decreases prediction
bc_metabric_ali2020,DSS,cv,cox,risk,E_cadherin,0.04587921453848645,0.026228571086257146,0.0009584482031540839,0.7333333333333333,0.5333333333333333,15,1596,0.8666666666666667,higher value increases prediction
bc_metabric_ali2020,DSS,cv,cox,risk,CK5,0.04260006583529508,0.013535382828038822,-0.0003645758207657028,-1.0,0.5333333333333333,15,1596,1.0,higher value decreases prediction
bc_metabric_ali2020,DSS,cv,cox,risk,HH3_ph,0.04019919454510066,0.016209746993957053,4.2064928537688845e-05,1.0,0.4666666666666667,15,1596,1.0,higher value increases prediction
bc_metabric_ali2020,DSS,cv,cox,risk,Beta_catenin,0.03840751077096769,0.01961272245824915,-0.00042775178515738825,-1.0,0.4666666666666667,15,1596,1.0,higher value decreases prediction
bc_metabric_ali2020,DSS,cv,cox,risk,GATA3,0.036725464669052126,0.018234075200820765,-0.0004968737945420633,0.8666666666666667,0.4,15,1596,0.9333333333333333,higher value increases prediction
bc_metabric_ali2020,DSS,cv,cox,risk,EpCAM,0.036671584682362826,0.020358336123857387,0.0010375944096526462,1.0,0.4,15,1596,1.0,higher value increases prediction
bc_metabric_ali2020,DSS,cv,cox,risk,p53,0.0340440301562399,0.025261224662360374,0.0010005417067253173,0.8666666666666667,0.4,15,1596,0.9333333333333333,higher value increases prediction
bc_metabric_ali2020,DSS,cv,cox,risk,c_Myc,0.030402944200746365,0.021875117174778178,-0.0009509876445567575,-0.4666666666666667,0.4666666666666667,15,1596,0.7333333333333333,higher value decreases prediction
