dataset,task,scheme,model,class,seed,fold,feature,mean_abs_shap,mean_shap,value_shap_spearman,top_feature,n_explained_regions
bc_jackson2020,clinical_type,cv,logistic,TripleNeg,0,1,tcn_fraction__3,0.041992970940656675,-0.017807369832585712,1.0,True,81
bc_jackson2020,clinical_type,cv,logistic,TripleNeg,0,1,tcn_fraction__4,0.41232723073667155,-0.13856738083685063,-1.0,True,81
bc_jackson2020,clinical_type,cv,logistic,TripleNeg,0,1,tcn_fraction__5,0.08536186852750546,-0.015759150547757714,1.0,True,81
bc_jackson2020,clinical_type,cv,logistic,HR+HER2+,0,2,tcn_fraction__1,0.06977682687965503,0.01884034558515695,0.9999999999999999,True,78
bc_jackson2020,clinical_type,cv,logistic,HR+HER2+,0,2,tcn_fraction__2,0.0,0.0,,True,78
bc_jackson2020,clinical_type,cv,logistic,HR+HER2+,0,2,tcn_fraction__3,0.028556399342065768,-0.000372221137760611,-0.9999999999999999,True,78
bc_jackson2020,clinical_type,cv,logistic,HR+HER2+,0,2,tcn_fraction__4,0.0,0.0,,True,78
bc_jackson2020,clinical_type,cv,logistic,HR+HER2+,0,2,tcn_fraction__5,0.0027636189920194876,3.7700784437045636e-05,-1.0,True,78
bc_jackson2020,clinical_type,cv,logistic,HR+HER2-,0,2,tcn_fraction__1,0.0,0.0,,True,78
bc_jackson2020,clinical_type,cv,logistic,HR+HER2-,0,2,tcn_fraction__2,0.0,0.0,,True,78
bc_jackson2020,clinical_type,cv,logistic,HR+HER2-,0,2,tcn_fraction__3,0.0005235822987942965,-6.82468390478918e-06,-0.9999999999999999,True,78
bc_jackson2020,clinical_type,cv,logistic,HR+HER2-,0,2,tcn_fraction__4,0.10780869775000727,-0.016275447963111978,1.0,True,78
bc_jackson2020,clinical_type,cv,logistic,HR+HER2-,0,2,tcn_fraction__5,0.16075920848457473,-0.002193047696823859,1.0,True,78
bc_jackson2020,clinical_type,cv,logistic,HR-HER2+,0,2,tcn_fraction__1,0.319083184209376,-0.08615521412696633,-0.9999999999999999,True,78
bc_jackson2020,clinical_type,cv,logistic,HR-HER2+,0,2,tcn_fraction__2,0.08329035968565295,-0.019706691463463984,1.0,True,78
bc_jackson2020,clinical_type,cv,logistic,HR-HER2+,0,2,tcn_fraction__3,0.11968498232702288,0.0015600454301323069,0.9999999999999999,True,78
bc_jackson2020,clinical_type,cv,logistic,HR-HER2+,0,2,tcn_fraction__4,0.0,0.0,,True,78
