dataset,task,scheme,model,class,seed,fold,feature,mean_abs_shap,mean_shap,value_shap_spearman,top_feature,n_explained_regions
bc_jackson2020,OS,cv,cox,risk,0,3,Histone H3,0.11487771147346977,0.0009146359769019817,-1.0,True,73
bc_jackson2020,OS,cv,cox,risk,0,3,Keratin 14 (KRT14),0.04695379920744077,0.0034797063518178773,-1.0,True,73
bc_jackson2020,OS,cv,cox,risk,0,3,Ki-67,0.09019740218404519,0.0018109520104936368,1.0,True,73
bc_jackson2020,OS,cv,cox,risk,0,3,Progesterone Receptor A/B,0.06218380093210638,0.005301576924584296,-1.0,True,73
bc_jackson2020,OS,cv,cox,risk,0,3,SMA,0.020733855806249174,0.0017118058896057025,-1.0,False,73
bc_jackson2020,OS,cv,cox,risk,0,3,Slug,0.05731248415718882,0.025458103531710064,-1.0,True,73
bc_jackson2020,OS,cv,cox,risk,0,3,Twist,0.06431820910390591,0.02025451674827349,-1.0,True,73
bc_jackson2020,OS,cv,cox,risk,0,3,Vimentin,0.1646060104349859,-0.03310147954849361,1.0,True,73
bc_jackson2020,OS,cv,cox,risk,0,3,c-Myc,0.07804066479628567,-0.020059813498789658,1.0,True,73
bc_jackson2020,OS,cv,cox,risk,0,3,c-erbB-2 - Her2,0.12120303063804566,-0.022756241723967067,1.0,True,73
bc_jackson2020,OS,cv,cox,risk,0,3,cleaved PARP,0.05774597621067228,-0.0078147370433225,1.0,True,73
bc_jackson2020,OS,cv,cox,risk,0,3,p53,0.022233658116401402,-0.004834811277499644,1.0,False,73
bc_jackson2020,OS,cv,cox,risk,0,3,pan Cytokeratin,0.02768059000368965,-0.007392744487352071,1.0,False,73
bc_jackson2020,OS,cv,cox,risk,0,3,phospho-Histone,0.14477432513186106,0.011644351581229272,-1.0,True,73
bc_jackson2020,OS,cv,cox,risk,0,3,phospho-S6,0.031294512928442576,-0.009198124552470602,1.0,False,73
bc_jackson2020,OS,cv,cox,risk,0,3,phospho-mTOR,0.004803987255412158,0.0006272537891600768,-1.0,False,73
bc_jackson2020,OS,cv,cox,risk,0,3,vWF,0.06657177698303123,0.01344739617150472,-1.0,True,73
bc_jackson2020,OS,cv,cox,risk,0,4,CD20,0.005566000586940862,0.001782945207459914,0.9999999999999999,False,75
bc_jackson2020,OS,cv,cox,risk,0,4,CD3,0.02724484450749977,0.0005535521165342791,-0.9999999999999999,False,75
bc_jackson2020,OS,cv,cox,risk,0,4,CD44,0.014161096906557183,-0.0016508484716040858,0.9999999999999999,False,75
bc_jackson2020,OS,cv,cox,risk,0,4,CD45,0.010706571487893595,0.0017890935481079137,0.9999999999999999,False,75
bc_jackson2020,OS,cv,cox,risk,0,4,CD68,0.05283156121307175,0.0015326132683498642,-0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,Carbonic Anhydrase IX,0.06080816824361907,-0.005930347244093135,0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,Cytokeratin 19,0.08642141924725835,-0.01067023347646018,-0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,Cytokeratin 5,0.04473886626786151,-0.002805389807959415,0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,Cytokeratin 7,0.06625794139830998,-0.011241138572889092,-0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,Cytokeratin 8/18,0.031751778518254,0.00131399384198113,0.9999999999999999,False,75
bc_jackson2020,OS,cv,cox,risk,0,4,DNA1,0.05585367215461114,-0.003947936897815562,-0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,EGFR,0.0012367669562793947,8.570249667866551e-05,-0.9999999999999999,False,75
bc_jackson2020,OS,cv,cox,risk,0,4,Ecadherin,0.10728134964111513,0.012819972804464959,-0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,Estrogen,0.031600881017738364,0.0025240240813012202,0.9999999999999999,False,75
bc_jackson2020,OS,cv,cox,risk,0,4,Fibronectin,0.026946530969724977,0.0007357887949020437,-0.9999999999999999,False,75
bc_jackson2020,OS,cv,cox,risk,0,4,GATA3,0.008031333098175901,3.754225142796699e-05,-0.9999999999999999,False,75
bc_jackson2020,OS,cv,cox,risk,0,4,Histone H3,0.07758789583048985,0.0036276342919783775,-0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,Keratin 14 (KRT14),0.016667968972035725,0.0032993937484159393,-0.9999999999999999,False,75
bc_jackson2020,OS,cv,cox,risk,0,4,Ki-67,0.08123993875301673,-0.02095200809589952,-0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,Progesterone Receptor A/B,0.06406902036190221,0.0025941825503719234,-0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,SMA,0.04577812092388017,0.006562379240317723,-0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,Slug,0.018762173570228892,-0.007815289310122093,-0.9999999999999999,False,75
bc_jackson2020,OS,cv,cox,risk,0,4,Twist,0.05400912638215494,-0.005109618216910811,-0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,Vimentin,0.1463005196821287,0.026868000793150503,0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,c-Myc,0.04932910429172491,0.007821558998832696,0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,c-erbB-2 - Her2,0.17764574799131672,0.036848592095108434,0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,cleaved PARP,0.12172810358619941,0.013892851140426474,0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,p53,0.10509135641792235,0.0009360308361251624,0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,pan Cytokeratin,0.028921761614158607,-0.002454383248426648,-0.9999999999999999,False,75
bc_jackson2020,OS,cv,cox,risk,0,4,phospho-Histone,0.0454243305982197,-0.004085912917332906,-0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,phospho-S6,0.05315773054100276,-0.007085770846948963,0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,0,4,phospho-mTOR,0.01684824444520513,0.0010140127501758016,0.9999999999999999,False,75
bc_jackson2020,OS,cv,cox,risk,0,4,vWF,0.14092600983050463,-0.02627423885052703,-0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,1,0,CD20,0.026069920837755882,0.005498379968524496,-1.0,False,77
bc_jackson2020,OS,cv,cox,risk,1,0,CD3,0.060437953398232165,0.02533614058025883,-1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,CD44,0.059471201252054316,-0.011858120410868065,1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,CD45,0.002688436533825986,0.0013314876762702797,-1.0,False,77
bc_jackson2020,OS,cv,cox,risk,1,0,CD68,0.018386186644579684,-0.007678826040002475,1.0,False,77
bc_jackson2020,OS,cv,cox,risk,1,0,Carbonic Anhydrase IX,0.11065575066969578,0.003638154097383021,1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,Cytokeratin 19,0.011620140153431192,-0.0014967641814843417,-1.0,False,77
bc_jackson2020,OS,cv,cox,risk,1,0,Cytokeratin 5,0.0696688302973143,0.004951003902858342,1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,Cytokeratin 7,0.08955026846181277,0.007299193102902709,-1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,Cytokeratin 8/18,0.05718681666542854,0.00954331390702976,1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,DNA1,0.004369276871950757,0.0012350033276326592,1.0,False,77
bc_jackson2020,OS,cv,cox,risk,1,0,EGFR,0.05662486579240114,0.0006103711925219183,-1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,Ecadherin,0.13763308748061023,-0.012056847222156615,-1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,Estrogen,0.05389604209462163,0.007995707403003411,1.0,False,77
bc_jackson2020,OS,cv,cox,risk,1,0,Fibronectin,0.06625995615890935,0.00017811765012079651,-1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,GATA3,0.011234915740771937,-0.0016216344842857311,-1.0,False,77
bc_jackson2020,OS,cv,cox,risk,1,0,Histone H3,0.1307789713459886,0.02249821575194303,-1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,Keratin 14 (KRT14),0.056479483127618454,-0.006228392977420195,-1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,Ki-67,0.09947642579787909,-0.02846613794377371,1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,Progesterone Receptor A/B,0.088473521902383,-0.0018629688436844934,-1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,SMA,0.03295014849682966,-0.003655134592834569,-1.0,False,77
bc_jackson2020,OS,cv,cox,risk,1,0,Slug,0.04203769931958654,0.016574901584039004,-1.0,False,77
bc_jackson2020,OS,cv,cox,risk,1,0,Twist,0.08750802213005517,0.0033195372194293896,-1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,Vimentin,0.16514204078295022,-0.008230645643330387,1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,c-Myc,0.010185873485844753,-0.0008729461979529711,1.0,False,77
bc_jackson2020,OS,cv,cox,risk,1,0,c-erbB-2 - Her2,0.14532011585127175,-0.004351971138498192,1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,cleaved PARP,0.05056249179481253,-0.008782249316426124,1.0,False,77
bc_jackson2020,OS,cv,cox,risk,1,0,p53,0.1268137319086676,-0.00670538436873931,1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,pan Cytokeratin,0.06774349240728297,0.002132433855184039,1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,phospho-Histone,0.02428261651998155,0.0006407225870989601,-1.0,False,77
bc_jackson2020,OS,cv,cox,risk,1,0,phospho-S6,0.07921378329941857,-0.02356047414381838,1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,0,phospho-mTOR,0.018533330803985646,0.0001648616790633191,-1.0,False,77
bc_jackson2020,OS,cv,cox,risk,1,0,vWF,0.1301725339028516,0.016705408775415855,-1.0,True,77
bc_jackson2020,OS,cv,cox,risk,1,1,CD20,0.007116815582391579,0.0008625550906486112,-0.9999999999999999,False,75
bc_jackson2020,OS,cv,cox,risk,1,1,CD3,0.07694152551441764,-0.0038792216921876873,-0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,1,1,CD44,0.041420566519058295,0.0007841669418020829,0.9999999999999999,False,75
bc_jackson2020,OS,cv,cox,risk,1,1,CD45,0.04029870596366609,-0.004028448325537759,-0.9999999999999999,False,75
bc_jackson2020,OS,cv,cox,risk,1,1,CD68,0.1030430234336471,-0.04046500721106092,-0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,1,1,Carbonic Anhydrase IX,0.08697624565127549,0.0007150965291775173,0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,1,1,Cytokeratin 19,0.06941029312465513,0.008509525985609015,-0.9999999999999999,True,75
bc_jackson2020,OS,cv,cox,risk,1,1,Cytokeratin 5,0.03292917633672145,-0.003609868900051978,0.9999999999999999,False,75
