region_id,domain_00,domain_01,domain_02,domain_03,domain_04,domain_05,domain_06,domain_07,domain_08,domain_09
BaselTMA_SP43_213_X7Y7,0.14407814407814407,0.0,0.019536019536019536,0.12087912087912088,0.0,0.003663003663003663,0.2838827838827839,0.0,0.04395604395604396,0.38400488400488403
BaselTMA_SP43_21_X3Y5,0.3367756741250717,0.0,0.0034423407917383822,0.5456110154905336,0.0,0.0,0.011474469305794608,0.0,0.002868617326448652,0.09982788296041308
BaselTMA_SP43_221_X2Y7,0.01875,0.0,0.0015625,0.00625,0.0,0.0,0.0,0.0015625,0.48359375,0.48828125
BaselTMA_SP43_222_X7Y2,0.6154087065455685,0.0,0.0554337613529596,0.08455997494519261,0.0,0.0,0.18697150015659256,0.0,0.057626056999686814,0.0
BaselTMA_SP43_222_X8Y2,0.0,0.0,0.0,0.0,0.0,0.009345794392523364,0.0,0.0,0.4672897196261682,0.5233644859813084
BaselTMA_SP43_225_X2Y9,0.7348484848484849,0.0,0.0006887052341597796,0.0030991735537190084,0.0,0.0,0.0030991735537190084,0.0,0.2572314049586777,0.0010330578512396695
BaselTMA_SP43_226_X6Y9,0.7109049602423324,0.0,0.00814085573646346,0.001893222264293828,0.0,0.0,0.27489587277546385,0.0,0.0041650889814464215,0.0
BaselTMA_SP43_22_X12Y6,0.018892090938200448,0.013128402177393531,0.03073967339097022,0.052513608709574125,0.0,0.0067243035542747355,0.856227985910983,0.018892090938200448,0.0,0.002881844380403458
BaselTMA_SP43_230_X11Y5,0.17581967213114755,0.0,0.42540983606557375,0.3495901639344262,0.002459016393442623,0.009016393442622951,0.03278688524590164,0.003278688524590164,0.0,0.001639344262295082
BaselTMA_SP43_233_X13Y7,0.022907900888265546,0.04862085086489014,0.08461898083216457,0.45675549322113135,0.0,0.009817671809256662,0.3384759233286583,0.0,0.002805049088359046,0.035998129967274424
BaselTMA_SP43_235_X11Y2,0.5133735979292493,0.0,0.0005752085130859936,0.0020132297958009777,0.0,0.0,0.07362668967500718,0.0,0.38654012079378774,0.02387115329306874
BaselTMA_SP43_235_X12Y2,0.0,0.024898373983739838,0.29115853658536583,0.24390243902439024,0.0,0.0,0.32113821138211385,0.041158536585365856,0.003556910569105691,0.0741869918699187
BaselTMA_SP43_23_X15Y7,0.01457614115841964,0.0011507479861910242,0.02991944764096663,0.6632144227080936,0.0011507479861910242,0.0,0.25163022631377063,0.03605677023398542,0.0,0.0023014959723820483
BaselTMA_SP43_241_X7Y3,0.0013153567905294311,0.0,0.056889181190397896,0.2502466293982243,0.0009865175928970734,0.0,0.004274909569220651,0.6803682999013483,0.0006576783952647156,0.005261427162117725
BaselTMA_SP43_241_X8Y3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.7843137254901961,0.19607843137254902
BaselTMA_SP43_242_X5Y6,0.1932745674175645,0.001305909239307868,0.008161932745674175,0.24583741429970618,0.0,0.00652954619653934,0.44629448253346393,0.0,0.007835455435847209,0.09076069213189683
BaselTMA_SP43_243_X13Y3,0.2670775552131484,0.0,0.04930662557781202,0.08423215202876219,0.0,0.0,0.07858243451463791,0.005136106831022085,0.025680534155110426,0.4899845916795069
