n_cells,frac__tumor,frac__t_cell,frac__cd8,frac__cd4,frac__b_cell,frac__apc,frac__immune,frac__stroma,region_id
16743.0,0.1468673475482291,0.368452487606761,0.0939497103267037,0.27450277728005734,0.1899301200501702,0.11969181150331482,0.7171355193215075,0.10702980349997014,UPMC_c004_v001_r001_reg016
6155.0,0.5033306255077173,0.148659626320065,0.07587327376116978,0.0727863525588952,0.010722989439480097,0.14329813160032495,0.3969130787977254,0.05978878960194964,UPMC_c004_v001_r001_reg017
8892.0,0.6233693207377418,0.09784075573549257,0.04104813315339631,0.05679262258209627,0.008547008547008548,0.101102114260009,0.2890238416554206,0.04014844804318488,UPMC_c004_v001_r001_reg024
7366.0,0.4674178658702145,0.15992397502036385,0.09720336682052674,0.06272060819983709,0.03706217757263101,0.16182459951126799,0.45655715449361933,0.040727667662231876,UPMC_c004_v001_r001_reg023
10997.0,0.6778212239701736,0.062289715376920976,0.020551059379830865,0.04173865599709012,0.012367009184322998,0.11157588433209056,0.24242975356915522,0.051650450122760753,UPMC_c004_v001_r001_reg022
6742.0,0.3685849896173242,0.16300800949273211,0.047908632453277956,0.11509937703945416,0.029516463957282704,0.13363986947493325,0.5056363097003856,0.09789380005932957,UPMC_c004_v001_r001_reg021
11222.0,0.24059882373908395,0.38700766351808946,0.10425949028693637,0.2827481732311531,0.15264658706112993,0.12083407592229549,0.6747460345749421,0.03920869720192479,UPMC_c004_v001_r001_reg020
6596.0,0.4790782292298363,0.11992116434202547,0.038811400848999394,0.08110976349302608,0.005761067313523348,0.10824742268041238,0.34551243177683444,0.07731958762886598,UPMC_c004_v001_r001_reg025
5291.0,0.5526365526365526,0.02249102249102249,0.011907011907011907,0.010584010584010584,0.005292005292005292,0.09544509544509544,0.16235116235116234,0.2215082215082215,UPMC_c004_v001_r001_reg026
11759.0,0.18564503784335404,0.2825070159027128,0.08631686367888426,0.19619015222382855,0.22476401054511438,0.12543583638064462,0.6919806105961391,0.06522663491793519,UPMC_c004_v001_r001_reg027
6908.0,0.23277359583092067,0.14229878401852925,0.04748118123914302,0.09481760277938622,0.012594093804284888,0.34221192819918933,0.5522582513028373,0.15112912565141864,UPMC_c004_v001_r001_reg028
7390.0,0.26982408660351825,0.22895805142083897,0.13464140730717186,0.09431664411366712,0.05480378890392422,0.14032476319350473,0.5401894451962111,0.11096075778078485,UPMC_c004_v001_r001_reg029
9429.0,0.373952699119737,0.23873157280729665,0.1201612047937215,0.11857036801357514,0.04083147735708983,0.1800827235125676,0.4976137448297805,0.0723300456039877,UPMC_c004_v001_r001_reg036
13350.0,0.40614232209737827,0.2401498127340824,0.15782771535580525,0.08232209737827716,0.0447940074906367,0.16928838951310862,0.5217977528089888,0.02397003745318352,UPMC_c004_v001_r001_reg035
10242.0,0.6067174380003906,0.06092560046865846,0.03602811950790861,0.024897480960749854,0.01054481546572935,0.1250732278851787,0.31204842804139815,0.0402265182581527,UPMC_c004_v001_r001_reg034
