task,kind,region_id,n_cells,top_k,top_expected_frac,background_frac,enrichment,passed,dataset,selected
motif_cd8_high,control,NTImg0757,1278,128,0.0703125,0.04616588419405321,1.523040254237288,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0761,1793,180,0.25555555555555554,0.2091466815393196,1.221896296296296,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0762,1138,114,0.18421052631578946,0.22847100175746923,0.8062753036437247,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0763,1220,122,0.14754098360655737,0.09754098360655737,1.5126050420168067,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0764,1983,199,0.23618090452261306,0.3177004538577912,0.7434075137592725,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0765,1816,182,0.25274725274725274,0.2643171806167401,0.9562271062271062,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0766,1411,142,0.4507042253521127,0.33522324592487596,1.3444897716106365,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0770,1783,179,0.2737430167597765,0.13684800897363994,2.000343438043777,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0771,1726,173,0.3699421965317919,0.3406720741599073,1.085918760567811,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0772,1352,136,0.2867647058823529,0.363905325443787,0.7880200860832136,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0776,1895,190,0.1368421052631579,0.03324538258575198,4.116123642439432,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0777,1903,191,0.193717277486911,0.13189700472937468,1.4687011117832336,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0778,1711,172,0.005813953488372093,0.01636469900642899,0.35527408637873753,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0782,2015,202,0.13366336633663367,0.16575682382133994,0.8063822849350805,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0783,2047,205,0.12195121951219512,0.07816316560820713,1.5602134146341464,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0784,1894,190,0.10526315789473684,0.08342133051742344,1.2618254497002,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0788,945,95,0.4,0.164021164021164,2.438709677419355,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0789,1074,108,0.3148148148148148,0.09497206703910614,3.314814814814815,True,tnbc_wang2023,True
