task,seed,fold,method,rank,feature,dataset,selected
motif_tumor_high,1,2,lasso,4,composition::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,1,2,lasso,5,composition::Macrophage,hnc_wu2022,False
motif_tumor_high,1,2,lasso,6,point-pattern::Tumor_L_r10,hnc_wu2022,False
motif_tumor_high,1,2,lasso,7,composition::CD8 T cell,hnc_wu2022,False
motif_tumor_high,1,2,lasso,8,composition::CD4 T cell,hnc_wu2022,False
motif_tumor_high,1,2,lasso,9,composition::B cell,hnc_wu2022,False
motif_tumor_high,1,2,lasso,10,point-pattern::Tumor_L_r20,hnc_wu2022,False
motif_tumor_high,1,2,lasso,11,density::tissue_density::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,1,2,lasso,12,density::tissue_density::CD4 T cell,hnc_wu2022,False
motif_tumor_high,1,2,lasso,13,point-pattern::Tumor_K_r10,hnc_wu2022,False
motif_tumor_high,1,2,lasso,14,density::tumor_density::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,1,2,lasso,15,composition::Other,hnc_wu2022,False
motif_tumor_high,1,2,lasso,16,density::tissue_density::Macrophage,hnc_wu2022,False
motif_tumor_high,1,2,lasso,17,density::tissue_density::Other,hnc_wu2022,False
motif_tumor_high,1,2,lasso,18,composition::Granulocyte,hnc_wu2022,False
motif_tumor_high,1,2,lasso,19,density::tumor_density::Granulocyte,hnc_wu2022,False
motif_tumor_high,1,2,lasso,20,density::tumor_density::CD4 T cell,hnc_wu2022,False
motif_tumor_high,1,2,shap,1,composition::Tumor,hnc_wu2022,False
motif_tumor_high,1,2,shap,2,density::tissue_density::Tumor,hnc_wu2022,False
motif_tumor_high,1,2,shap,3,density::tumor_density::Tumor,hnc_wu2022,False
motif_tumor_high,1,2,shap,4,point-pattern::Tumor_L_r10,hnc_wu2022,False
motif_tumor_high,1,2,shap,5,composition::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,1,2,shap,6,point-pattern::Tumor_L_r20,hnc_wu2022,False
motif_tumor_high,1,2,shap,7,composition::CD4 T cell,hnc_wu2022,False
motif_tumor_high,1,2,shap,8,composition::B cell,hnc_wu2022,False
motif_tumor_high,1,2,shap,9,composition::CD8 T cell,hnc_wu2022,False
motif_tumor_high,1,2,shap,10,point-pattern::Tumor_K_r10,hnc_wu2022,False
motif_tumor_high,1,2,shap,11,composition::Macrophage,hnc_wu2022,False
motif_tumor_high,1,2,shap,12,density::tissue_density::CD4 T cell,hnc_wu2022,False
motif_tumor_high,1,2,shap,13,composition::Other,hnc_wu2022,False
motif_tumor_high,1,2,shap,14,point-pattern::Tumor_K_r20,hnc_wu2022,False
motif_tumor_high,1,2,shap,15,density::tissue_density::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,1,2,shap,16,density::tumor_density::CD4 T cell,hnc_wu2022,False
motif_tumor_high,1,2,shap,17,density::tissue_density::Macrophage,hnc_wu2022,False
motif_tumor_high,1,2,shap,18,density::tumor_density::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,1,2,shap,19,density::tissue_density::Other,hnc_wu2022,False
motif_tumor_high,1,2,shap,20,density::tumor_density::Granulocyte,hnc_wu2022,False
motif_tumor_high,1,3,lasso,1,composition::Tumor,hnc_wu2022,False
motif_tumor_high,1,3,lasso,2,density::tissue_density::Tumor,hnc_wu2022,False
motif_tumor_high,1,3,lasso,3,density::tumor_density::Tumor,hnc_wu2022,False
motif_tumor_high,1,3,lasso,4,composition::Macrophage,hnc_wu2022,False
motif_tumor_high,1,3,lasso,5,composition::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,1,3,lasso,6,point-pattern::Tumor_L_r10,hnc_wu2022,False
motif_tumor_high,1,3,lasso,7,composition::CD8 T cell,hnc_wu2022,False
motif_tumor_high,1,3,lasso,8,point-pattern::Tumor_L_r20,hnc_wu2022,False
motif_tumor_high,1,3,lasso,9,composition::CD4 T cell,hnc_wu2022,False
motif_tumor_high,1,3,lasso,10,density::tissue_density::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,1,3,lasso,11,composition::B cell,hnc_wu2022,False
motif_tumor_high,1,3,lasso,12,composition::Granulocyte,hnc_wu2022,False
motif_tumor_high,1,3,lasso,13,point-pattern::Tumor_K_r10,hnc_wu2022,False
motif_tumor_high,1,3,lasso,14,composition::Naive immune cell,hnc_wu2022,False
motif_tumor_high,1,3,lasso,15,density::tissue_density::CD4 T cell,hnc_wu2022,False
motif_tumor_high,1,3,lasso,16,composition::Other,hnc_wu2022,False
motif_tumor_high,1,3,lasso,17,point-pattern::Tumor (Proliferating)_L_r10,hnc_wu2022,False
motif_tumor_high,1,3,lasso,18,point-pattern::Tumor_K_r20,hnc_wu2022,False
motif_tumor_high,1,3,lasso,19,density::tumor_density::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,1,3,lasso,20,point-pattern::Naive immune cell_L_r50,hnc_wu2022,False
motif_tumor_high,1,3,shap,1,composition::Tumor,hnc_wu2022,False
motif_tumor_high,1,3,shap,2,composition::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,1,3,shap,3,density::tissue_density::Tumor,hnc_wu2022,False
motif_tumor_high,1,3,shap,4,composition::Macrophage,hnc_wu2022,False
motif_tumor_high,1,3,shap,5,density::tumor_density::Tumor,hnc_wu2022,False
motif_tumor_high,1,3,shap,6,composition::CD8 T cell,hnc_wu2022,False
motif_tumor_high,1,3,shap,7,point-pattern::Tumor_L_r10,hnc_wu2022,False
motif_tumor_high,1,3,shap,8,composition::B cell,hnc_wu2022,False
motif_tumor_high,1,3,shap,9,point-pattern::Tumor_L_r20,hnc_wu2022,False
motif_tumor_high,1,3,shap,10,composition::Naive immune cell,hnc_wu2022,False
motif_tumor_high,1,3,shap,11,composition::CD4 T cell,hnc_wu2022,False
motif_tumor_high,1,3,shap,12,density::tissue_density::CD4 T cell,hnc_wu2022,False
motif_tumor_high,1,3,shap,13,density::tissue_density::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,1,3,shap,14,point-pattern::Tumor_K_r10,hnc_wu2022,False
motif_tumor_high,1,3,shap,15,density::tissue_density::Vessel,hnc_wu2022,False
motif_tumor_high,1,3,shap,16,density::tissue_density::B cell,hnc_wu2022,False
motif_tumor_high,1,3,shap,17,density::tissue_density::Naive immune cell,hnc_wu2022,False
motif_tumor_high,1,3,shap,18,point-pattern::Naive immune cell_L_r50,hnc_wu2022,False
motif_tumor_high,1,3,shap,19,composition::Granulocyte,hnc_wu2022,False
motif_tumor_high,1,3,shap,20,point-pattern::Tumor_K_r20,hnc_wu2022,False
motif_tumor_high,1,4,lasso,1,composition::Tumor,hnc_wu2022,False
motif_tumor_high,1,4,lasso,2,density::tumor_density::Tumor,hnc_wu2022,False
motif_tumor_high,1,4,lasso,3,density::tissue_density::Tumor,hnc_wu2022,False
motif_tumor_high,1,4,lasso,4,composition::Macrophage,hnc_wu2022,False
motif_tumor_high,1,4,lasso,5,composition::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,1,4,lasso,6,composition::CD8 T cell,hnc_wu2022,False
motif_tumor_high,1,4,lasso,7,point-pattern::Tumor_L_r10,hnc_wu2022,False
motif_tumor_high,1,4,lasso,8,density::tissue_density::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,1,4,lasso,9,density::tissue_density::Macrophage,hnc_wu2022,False
motif_tumor_high,1,4,lasso,10,composition::B cell,hnc_wu2022,False
motif_tumor_high,1,4,lasso,11,point-pattern::Tumor_L_r20,hnc_wu2022,False
motif_tumor_high,1,4,lasso,12,composition::CD4 T cell,hnc_wu2022,False
motif_tumor_high,1,4,lasso,13,density::tumor_density::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,1,4,lasso,14,density::tissue_density::CD4 T cell,hnc_wu2022,False
motif_tumor_high,1,4,lasso,15,density::tissue_density::Vessel,hnc_wu2022,False
motif_tumor_high,1,4,lasso,16,composition::Vessel,hnc_wu2022,False
motif_tumor_high,1,4,lasso,17,composition::Granulocyte,hnc_wu2022,False
motif_tumor_high,1,4,lasso,18,density::tissue_density::B cell,hnc_wu2022,False
motif_tumor_high,1,4,lasso,19,composition::Other,hnc_wu2022,False
motif_tumor_high,1,4,lasso,20,point-pattern::Tumor_K_r10,hnc_wu2022,False
motif_tumor_high,1,4,shap,1,composition::Tumor,hnc_wu2022,False
motif_tumor_high,1,4,shap,2,density::tumor_density::Tumor,hnc_wu2022,False
motif_tumor_high,1,4,shap,3,density::tissue_density::Tumor,hnc_wu2022,False
motif_tumor_high,1,4,shap,4,composition::Macrophage,hnc_wu2022,False
motif_tumor_high,1,4,shap,5,composition::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,1,4,shap,6,composition::CD8 T cell,hnc_wu2022,False
motif_tumor_high,1,4,shap,7,density::tissue_density::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,1,4,shap,8,density::tissue_density::Macrophage,hnc_wu2022,False
motif_tumor_high,1,4,shap,9,point-pattern::Tumor_L_r10,hnc_wu2022,False
motif_tumor_high,1,4,shap,10,composition::B cell,hnc_wu2022,False
motif_tumor_high,1,4,shap,11,density::tissue_density::Vessel,hnc_wu2022,False
motif_tumor_high,1,4,shap,12,composition::Other,hnc_wu2022,False
motif_tumor_high,1,4,shap,13,density::tumor_density::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,1,4,shap,14,composition::Granulocyte,hnc_wu2022,False
motif_tumor_high,1,4,shap,15,point-pattern::Tumor_L_r20,hnc_wu2022,False
motif_tumor_high,1,4,shap,16,composition::Vessel,hnc_wu2022,False
motif_tumor_high,1,4,shap,17,density::tissue_density::CD4 T cell,hnc_wu2022,False
motif_tumor_high,1,4,shap,18,density::tumor_density::Granulocyte,hnc_wu2022,False
motif_tumor_high,1,4,shap,19,composition::CD4 T cell,hnc_wu2022,False
motif_tumor_high,1,4,shap,20,density::tissue_density::B cell,hnc_wu2022,False
motif_tumor_high,2,0,lasso,1,composition::Tumor,hnc_wu2022,False
motif_tumor_high,2,0,lasso,2,density::tissue_density::Tumor,hnc_wu2022,False
motif_tumor_high,2,0,lasso,3,density::tumor_density::Tumor,hnc_wu2022,False
motif_tumor_high,2,0,lasso,4,composition::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,2,0,lasso,5,point-pattern::Tumor_L_r10,hnc_wu2022,False
motif_tumor_high,2,0,lasso,6,composition::Macrophage,hnc_wu2022,False
motif_tumor_high,2,0,lasso,7,composition::CD4 T cell,hnc_wu2022,False
motif_tumor_high,2,0,lasso,8,density::tissue_density::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,2,0,lasso,9,composition::CD8 T cell,hnc_wu2022,False
motif_tumor_high,2,0,lasso,10,point-pattern::Tumor_L_r20,hnc_wu2022,False
motif_tumor_high,2,0,lasso,11,density::tissue_density::CD4 T cell,hnc_wu2022,False
motif_tumor_high,2,0,lasso,12,composition::Other,hnc_wu2022,False
motif_tumor_high,2,0,lasso,13,composition::B cell,hnc_wu2022,False
motif_tumor_high,2,0,lasso,14,density::tumor_density::CD4 T cell,hnc_wu2022,False
motif_tumor_high,2,0,lasso,15,density::tumor_density::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,2,0,lasso,16,point-pattern::Tumor_K_r10,hnc_wu2022,False
motif_tumor_high,2,0,lasso,17,composition::Naive immune cell,hnc_wu2022,False
motif_tumor_high,2,0,lasso,18,composition::Vessel,hnc_wu2022,False
motif_tumor_high,2,0,lasso,19,point-pattern::Naive immune cell_K_r10,hnc_wu2022,False
motif_tumor_high,2,0,lasso,20,density::tissue_density::Macrophage,hnc_wu2022,False
motif_tumor_high,2,0,shap,1,composition::Tumor,hnc_wu2022,False
motif_tumor_high,2,0,shap,2,density::tissue_density::Tumor,hnc_wu2022,False
motif_tumor_high,2,0,shap,3,density::tumor_density::Tumor,hnc_wu2022,False
motif_tumor_high,2,0,shap,4,composition::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,2,0,shap,5,density::tissue_density::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,2,0,shap,6,composition::Macrophage,hnc_wu2022,False
motif_tumor_high,2,0,shap,7,point-pattern::Tumor_L_r10,hnc_wu2022,False
motif_tumor_high,2,0,shap,8,composition::CD8 T cell,hnc_wu2022,False
motif_tumor_high,2,0,shap,9,composition::Other,hnc_wu2022,False
motif_tumor_high,2,0,shap,10,composition::B cell,hnc_wu2022,False
motif_tumor_high,2,0,shap,11,point-pattern::Tumor_L_r20,hnc_wu2022,False
motif_tumor_high,2,0,shap,12,density::tumor_density::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,2,0,shap,13,composition::CD4 T cell,hnc_wu2022,False
motif_tumor_high,2,0,shap,14,density::tissue_density::Macrophage,hnc_wu2022,False
motif_tumor_high,2,0,shap,15,density::tissue_density::CD4 T cell,hnc_wu2022,False
motif_tumor_high,2,0,shap,16,density::tumor_density::CD4 T cell,hnc_wu2022,False
motif_tumor_high,2,0,shap,17,density::tumor_area_ratio,hnc_wu2022,False
motif_tumor_high,2,0,shap,18,density::tissue_density::B cell,hnc_wu2022,False
motif_tumor_high,2,0,shap,19,density::tumor_density::CD8 T cell,hnc_wu2022,False
motif_tumor_high,2,0,shap,20,composition::Vessel,hnc_wu2022,False
motif_tumor_high,2,1,lasso,1,composition::Tumor,hnc_wu2022,False
motif_tumor_high,2,1,lasso,2,density::tumor_density::Tumor,hnc_wu2022,False
motif_tumor_high,2,1,lasso,3,density::tissue_density::Tumor,hnc_wu2022,False
motif_tumor_high,2,1,lasso,4,composition::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,2,1,lasso,5,composition::Macrophage,hnc_wu2022,False
motif_tumor_high,2,1,lasso,6,composition::CD8 T cell,hnc_wu2022,False
motif_tumor_high,2,1,lasso,7,point-pattern::Tumor_L_r10,hnc_wu2022,False
motif_tumor_high,2,1,lasso,8,composition::B cell,hnc_wu2022,False
motif_tumor_high,2,1,lasso,9,point-pattern::Tumor_L_r20,hnc_wu2022,False
motif_tumor_high,2,1,lasso,10,density::tissue_density::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,2,1,lasso,11,composition::Granulocyte,hnc_wu2022,False
motif_tumor_high,2,1,lasso,12,composition::CD4 T cell,hnc_wu2022,False
motif_tumor_high,2,1,lasso,13,density::tissue_density::CD4 T cell,hnc_wu2022,False
motif_tumor_high,2,1,lasso,14,composition::Other,hnc_wu2022,False
motif_tumor_high,2,1,lasso,15,density::tumor_density::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,2,1,lasso,16,density::tumor_density::Granulocyte,hnc_wu2022,False
motif_tumor_high,2,1,lasso,17,density::tissue_density::Macrophage,hnc_wu2022,False
motif_tumor_high,2,1,lasso,18,density::tissue_density::Granulocyte,hnc_wu2022,False
motif_tumor_high,2,1,lasso,19,point-pattern::Tumor_K_r10,hnc_wu2022,False
motif_tumor_high,2,1,lasso,20,composition::Naive immune cell,hnc_wu2022,False
motif_tumor_high,2,1,shap,1,composition::Tumor,hnc_wu2022,False
motif_tumor_high,2,1,shap,2,density::tumor_density::Tumor,hnc_wu2022,False
motif_tumor_high,2,1,shap,3,composition::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,2,1,shap,4,density::tissue_density::Tumor,hnc_wu2022,False
motif_tumor_high,2,1,shap,5,composition::CD8 T cell,hnc_wu2022,False
motif_tumor_high,2,1,shap,6,composition::B cell,hnc_wu2022,False
motif_tumor_high,2,1,shap,7,composition::Macrophage,hnc_wu2022,False
motif_tumor_high,2,1,shap,8,point-pattern::Tumor_L_r10,hnc_wu2022,False
motif_tumor_high,2,1,shap,9,density::tumor_density::Granulocyte,hnc_wu2022,False
motif_tumor_high,2,1,shap,10,composition::Other,hnc_wu2022,False
motif_tumor_high,2,1,shap,11,density::tissue_density::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,2,1,shap,12,density::tissue_density::Macrophage,hnc_wu2022,False
motif_tumor_high,2,1,shap,13,density::tissue_density::CD4 T cell,hnc_wu2022,False
motif_tumor_high,2,1,shap,14,density::tissue_density::B cell,hnc_wu2022,False
motif_tumor_high,2,1,shap,15,composition::Granulocyte,hnc_wu2022,False
motif_tumor_high,2,1,shap,16,point-pattern::Naive immune cell_L_r50,hnc_wu2022,False
motif_tumor_high,2,1,shap,17,density::tissue_density::Granulocyte,hnc_wu2022,False
motif_tumor_high,2,1,shap,18,density::tissue_density::Vessel,hnc_wu2022,False
motif_tumor_high,2,1,shap,19,point-pattern::Tumor_L_r20,hnc_wu2022,False
motif_tumor_high,2,1,shap,20,density::tumor_density::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,2,2,lasso,1,composition::Tumor,hnc_wu2022,False
motif_tumor_high,2,2,lasso,2,composition::Macrophage,hnc_wu2022,False
motif_tumor_high,2,2,lasso,3,composition::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,2,2,lasso,4,density::tissue_density::Tumor,hnc_wu2022,False
motif_tumor_high,2,2,lasso,5,density::tumor_density::Tumor,hnc_wu2022,False
motif_tumor_high,2,2,lasso,6,point-pattern::Tumor_L_r10,hnc_wu2022,False
motif_tumor_high,2,2,lasso,7,composition::CD8 T cell,hnc_wu2022,False
motif_tumor_high,2,2,lasso,8,density::tissue_density::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,2,2,lasso,9,composition::CD4 T cell,hnc_wu2022,False
motif_tumor_high,2,2,lasso,10,point-pattern::Tumor_L_r20,hnc_wu2022,False
motif_tumor_high,2,2,lasso,11,composition::Granulocyte,hnc_wu2022,False
motif_tumor_high,2,2,lasso,12,density::tissue_density::Macrophage,hnc_wu2022,False
motif_tumor_high,2,2,lasso,13,composition::B cell,hnc_wu2022,False
motif_tumor_high,2,2,lasso,14,point-pattern::Tumor_K_r10,hnc_wu2022,False
motif_tumor_high,2,2,lasso,15,density::tumor_density::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,2,2,lasso,16,density::tissue_density::CD4 T cell,hnc_wu2022,False
motif_tumor_high,2,2,lasso,17,point-pattern::Tumor_K_r20,hnc_wu2022,False
motif_tumor_high,2,2,lasso,18,density::tissue_density::B cell,hnc_wu2022,False
motif_tumor_high,2,2,lasso,19,density::tissue_density::Granulocyte,hnc_wu2022,False
motif_tumor_high,2,2,lasso,20,point-pattern::Tumor (Proliferating)_L_r10,hnc_wu2022,False
motif_tumor_high,2,2,shap,1,composition::Tumor,hnc_wu2022,False
motif_tumor_high,2,2,shap,2,composition::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,2,2,shap,3,composition::Macrophage,hnc_wu2022,False
motif_tumor_high,2,2,shap,4,density::tissue_density::Tumor,hnc_wu2022,False
motif_tumor_high,2,2,shap,5,density::tumor_density::Tumor,hnc_wu2022,False
motif_tumor_high,2,2,shap,6,point-pattern::Tumor_L_r10,hnc_wu2022,False
motif_tumor_high,2,2,shap,7,point-pattern::Tumor_K_r10,hnc_wu2022,False
motif_tumor_high,2,2,shap,8,density::tissue_density::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,2,2,shap,9,point-pattern::Tumor_L_r20,hnc_wu2022,False
motif_tumor_high,2,2,shap,10,point-pattern::Tumor_K_r20,hnc_wu2022,False
motif_tumor_high,2,2,shap,11,density::tissue_density::Macrophage,hnc_wu2022,False
motif_tumor_high,2,2,shap,12,composition::CD4 T cell,hnc_wu2022,False
motif_tumor_high,2,2,shap,13,composition::CD8 T cell,hnc_wu2022,False
motif_tumor_high,2,2,shap,14,density::tumor_density::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,2,2,shap,15,composition::B cell,hnc_wu2022,False
motif_tumor_high,2,2,shap,16,density::tissue_density::CD4 T cell,hnc_wu2022,False
motif_tumor_high,2,2,shap,17,composition::Granulocyte,hnc_wu2022,False
motif_tumor_high,2,2,shap,18,point-pattern::Tumor (Proliferating)_L_r10,hnc_wu2022,False
motif_tumor_high,2,2,shap,19,density::tumor_density::CD4 T cell,hnc_wu2022,False
motif_tumor_high,2,2,shap,20,density::tissue_density::B cell,hnc_wu2022,False
motif_tumor_high,2,3,lasso,1,composition::Tumor,hnc_wu2022,False
motif_tumor_high,2,3,lasso,2,density::tissue_density::Tumor,hnc_wu2022,False
motif_tumor_high,2,3,lasso,3,density::tumor_density::Tumor,hnc_wu2022,False
motif_tumor_high,2,3,lasso,4,composition::CD8 T cell,hnc_wu2022,False
motif_tumor_high,2,3,lasso,5,composition::Macrophage,hnc_wu2022,False
motif_tumor_high,2,3,lasso,6,composition::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,2,3,lasso,7,point-pattern::Tumor_L_r10,hnc_wu2022,False
motif_tumor_high,2,3,lasso,8,density::tissue_density::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,2,3,lasso,9,point-pattern::Tumor_L_r20,hnc_wu2022,False
motif_tumor_high,2,3,lasso,10,composition::B cell,hnc_wu2022,False
motif_tumor_high,2,3,lasso,11,composition::Granulocyte,hnc_wu2022,False
motif_tumor_high,2,3,lasso,12,density::tissue_density::B cell,hnc_wu2022,False
motif_tumor_high,2,3,lasso,13,density::tissue_density::CD4 T cell,hnc_wu2022,False
motif_tumor_high,2,3,lasso,14,density::tumor_density::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,2,3,lasso,15,composition::CD4 T cell,hnc_wu2022,False
motif_tumor_high,2,3,lasso,16,point-pattern::Tumor_K_r10,hnc_wu2022,False
motif_tumor_high,2,3,lasso,17,density::tissue_density::Vessel,hnc_wu2022,False
motif_tumor_high,2,3,lasso,18,point-pattern::APC/Dendritic cell_L_r200,hnc_wu2022,False
motif_tumor_high,2,3,lasso,19,density::tumor_density::B cell,hnc_wu2022,False
motif_tumor_high,2,3,lasso,20,density::tumor_density::CD4 T cell,hnc_wu2022,False
motif_tumor_high,2,3,shap,1,composition::Tumor,hnc_wu2022,False
motif_tumor_high,2,3,shap,2,density::tissue_density::Tumor,hnc_wu2022,False
motif_tumor_high,2,3,shap,3,density::tumor_density::Tumor,hnc_wu2022,False
motif_tumor_high,2,3,shap,4,composition::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,2,3,shap,5,composition::CD8 T cell,hnc_wu2022,False
motif_tumor_high,2,3,shap,6,composition::Macrophage,hnc_wu2022,False
motif_tumor_high,2,3,shap,7,density::tissue_density::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,2,3,shap,8,point-pattern::Tumor_L_r10,hnc_wu2022,False
motif_tumor_high,2,3,shap,9,composition::B cell,hnc_wu2022,False
motif_tumor_high,2,3,shap,10,composition::Granulocyte,hnc_wu2022,False
motif_tumor_high,2,3,shap,11,point-pattern::Tumor_L_r20,hnc_wu2022,False
motif_tumor_high,2,3,shap,12,density::tissue_density::B cell,hnc_wu2022,False
motif_tumor_high,2,3,shap,13,density::tumor_density::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,2,3,shap,14,density::tissue_density::Stroma,hnc_wu2022,False
motif_tumor_high,2,3,shap,15,density::tissue_density::CD4 T cell,hnc_wu2022,False
motif_tumor_high,2,3,shap,16,density::tumor_density::CD4 T cell,hnc_wu2022,False
motif_tumor_high,2,3,shap,17,composition::Other,hnc_wu2022,False
motif_tumor_high,2,3,shap,18,point-pattern::APC/Dendritic cell_L_r200,hnc_wu2022,False
motif_tumor_high,2,3,shap,19,point-pattern::Other_L_r200,hnc_wu2022,False
motif_tumor_high,2,3,shap,20,density::tumor_density::B cell,hnc_wu2022,False
motif_tumor_high,2,4,lasso,1,composition::Tumor,hnc_wu2022,False
motif_tumor_high,2,4,lasso,2,density::tissue_density::Tumor,hnc_wu2022,False
motif_tumor_high,2,4,lasso,3,density::tumor_density::Tumor,hnc_wu2022,False
motif_tumor_high,2,4,lasso,4,composition::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,2,4,lasso,5,composition::CD8 T cell,hnc_wu2022,False
motif_tumor_high,2,4,lasso,6,point-pattern::Tumor_L_r10,hnc_wu2022,False
motif_tumor_high,2,4,lasso,7,composition::Macrophage,hnc_wu2022,False
motif_tumor_high,2,4,lasso,8,composition::B cell,hnc_wu2022,False
motif_tumor_high,2,4,lasso,9,density::tissue_density::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,2,4,lasso,10,composition::Vessel,hnc_wu2022,False
motif_tumor_high,2,4,lasso,11,point-pattern::Tumor_L_r20,hnc_wu2022,False
motif_tumor_high,2,4,lasso,12,composition::Granulocyte,hnc_wu2022,False
motif_tumor_high,2,4,lasso,13,density::tumor_density::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,2,4,lasso,14,density::tissue_density::B cell,hnc_wu2022,False
motif_tumor_high,2,4,lasso,15,point-pattern::Tumor_K_r10,hnc_wu2022,False
motif_tumor_high,2,4,lasso,16,composition::Other,hnc_wu2022,False
motif_tumor_high,2,4,lasso,17,density::tissue_density::CD4 T cell,hnc_wu2022,False
motif_tumor_high,2,4,lasso,18,composition::CD4 T cell,hnc_wu2022,False
motif_tumor_high,2,4,lasso,19,point-pattern::APC/Dendritic cell_L_r200,hnc_wu2022,False
motif_tumor_high,2,4,lasso,20,density::tissue_density::Vessel,hnc_wu2022,False
motif_tumor_high,2,4,shap,1,composition::Tumor,hnc_wu2022,False
motif_tumor_high,2,4,shap,2,composition::CD8 T cell,hnc_wu2022,False
motif_tumor_high,2,4,shap,3,composition::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,2,4,shap,4,density::tissue_density::Tumor,hnc_wu2022,False
motif_tumor_high,2,4,shap,5,density::tumor_density::Tumor,hnc_wu2022,False
motif_tumor_high,2,4,shap,6,composition::Vessel,hnc_wu2022,False
motif_tumor_high,2,4,shap,7,composition::Macrophage,hnc_wu2022,False
motif_tumor_high,2,4,shap,8,composition::B cell,hnc_wu2022,False
motif_tumor_high,2,4,shap,9,point-pattern::Tumor_L_r10,hnc_wu2022,False
motif_tumor_high,2,4,shap,10,density::tissue_density::Vessel,hnc_wu2022,False
motif_tumor_high,2,4,shap,11,point-pattern::Macrophage_L_r20,hnc_wu2022,False
motif_tumor_high,2,4,shap,12,density::tissue_density::Tumor (Proliferating),hnc_wu2022,False
motif_tumor_high,2,4,shap,13,composition::CD4 T cell,hnc_wu2022,False
motif_tumor_high,2,4,shap,14,point-pattern::APC/Dendritic cell_L_r200,hnc_wu2022,False
motif_tumor_high,2,4,shap,15,composition::Granulocyte,hnc_wu2022,False
motif_tumor_high,2,4,shap,16,composition::Other,hnc_wu2022,False
motif_tumor_high,2,4,shap,17,point-pattern::Macrophage_L_r10,hnc_wu2022,False
motif_tumor_high,2,4,shap,18,density::tissue_density::CD4 T cell,hnc_wu2022,False
motif_tumor_high,2,4,shap,19,point-pattern::Tumor_L_r20,hnc_wu2022,False
motif_tumor_high,2,4,shap,20,density::tissue_density::Macrophage,hnc_wu2022,False
motif_cd8_high,0,0,lasso,1,composition::CD8 T cell,hnc_wu2022,False
motif_cd8_high,0,0,lasso,2,density::tissue_density::CD8 T cell,hnc_wu2022,False
motif_cd8_high,0,0,lasso,3,density::tumor_density::CD8 T cell,hnc_wu2022,False
motif_cd8_high,0,0,lasso,4,point-pattern::CD8 T cell_L_r20,hnc_wu2022,False
motif_cd8_high,0,0,lasso,5,point-pattern::CD8 T cell_L_r10,hnc_wu2022,False
motif_cd8_high,0,0,lasso,6,point-pattern::CD8 T cell_L_r50,hnc_wu2022,False
motif_cd8_high,0,0,lasso,7,composition::Tumor (Proliferating),hnc_wu2022,False
motif_cd8_high,0,0,lasso,8,point-pattern::CD8 T cell_L_r100,hnc_wu2022,False
motif_cd8_high,0,0,lasso,9,point-pattern::CD8 T cell_K_r50,hnc_wu2022,False
